,BATTER,NAME,YEAR,G,PA,AB,H,RBI,SF,R,HR,TB,BB,UBB,IBB,HBP,G_P,G_C,G_1B,G_2B,G_3B,G_SS,G_LF,G_CF,G_RF,G_OF,G_DH,SB,CS,BASEBALLREFERENCECODE,PLAYERID,WARP,TEAM
400,23476,Billy Hitchcock,1940,370,1305,1183,262,111.0,0.0,116,2,313,98,0.0,0.0,4.0,0,0,34,70,79,140,0,0,0,0,0,9.0,9.0,hitchbi01,23476,-5.5,BOS
401,23520,Glenn Hoffman,1980,766,2383,2163,524,210.0,14.0,247,23,717,136,127.0,9.0,20.0,0,0,1,13,140,615,0,0,0,0,1,5.0,16.0,hoffmgl01,23520,0.2052846999999999,BOS
402,23573,Charlie Hollocher,1910,246,1088,939,277,64.0,0.0,123,5,351,91,0.0,0.0,11.0,0,0,0,0,0,246,0,0,0,0,0,42.0,0.0,holloch01,23573,9.3,CHC
403,23573,Charlie Hollocher,1920,514,2302,1997,617,177.0,0.0,288,9,800,186,0.0,0.0,15.0,0,0,0,0,0,505,0,0,0,0,0,57.0,80.0,holloch01,23573,14.0,CHC
404,23577,Ed Holly,1900,160,645,579,127,47.0,0.0,56,1,154,41,0.0,0.0,5.0,0,0,0,3,0,157,0,0,0,0,0,16.0,0.0,hollyed01,23577,0.8999999999999999,STL
405,23613,Joe Hoover,1940,338,1384,1238,301,84.0,0.0,178,5,391,92,0.0,0.0,8.0,0,0,0,1,0,331,0,0,0,0,0,19.0,17.0,hoovejo01,23613,0.20000000000000007,DET
406,23632,Rogers Hornsby,1910,555,2243,2003,620,266.0,0.0,273,27,882,175,0.0,0.0,18.0,0,0,20,26,155,353,0,1,2,3,0,59.0,2.0,hornsro01,23632,26.5,STL
407,23648,Sadie Houck,1880,561,2367,2303,571,185.0,0.0,337,2,757,44,0.0,0.0,20.0,0,0,0,8,0,493,38,15,12,65,0,31.0,0.0,houcksa01,23648,7.3,DTN
408,23697,Dick Howser,1960,789,2937,2483,617,165.0,16.0,398,16,789,367,365.0,2.0,13.0,0,0,0,94,14,548,0,0,0,0,0,105.0,34.0,howsedi01,23697,10.129378999999998,CLE
409,23739,Roy Hughes,1940,285,1078,976,260,58.0,0.0,143,1,314,70,0.0,0.0,2.0,0,0,3,29,106,122,0,0,0,0,0,29.0,0.0,hughero01,23739,1.5999999999999999,CHC
410,23751,Billy Hulen,1890,107,482,407,100,41.0,0.0,97,0,133,65,0.0,0.0,0.0,0,0,0,2,0,92,0,12,0,12,0,28.0,0.0,hulenbi01,23751,0.09999999999999998,PHI
411,23753,Rudy Hulswitt,1900,580,2277,2097,531,189.0,0.0,199,3,657,123,0.0,0.0,10.0,0,0,0,13,3,559,0,0,0,0,0,44.0,0.0,hulswru01,23753,1.2000000000000002,PHI
412,23766,Bill Hunnefield,1920,384,1448,1295,354,117.0,0.0,181,7,455,95,0.0,0.0,5.0,0,0,0,143,23,182,0,0,0,0,0,60.0,30.0,hunnebi01,23766,2.0999999999999996,CHW
413,23776,Billy Hunter,1950,630,2052,1875,410,144.0,9.0,166,16,552,111,61.0,5.0,8.0,0,0,0,72,24,528,0,0,0,0,0,23.0,12.0,huntebi03,23776,1.1052106000000002,KCA
414,23833,Arthur Irwin,1880,907,3757,3500,840,351.0,0.0,491,5,1067,250,0.0,0.0,7.0,2,1,0,9,56,844,0,0,0,0,0,77.0,0.0,irwinar01,23833,14.7,PHI
415,23867,Sonny Jackson,1960,502,2043,1841,465,97.0,7.0,229,5,546,141,132.0,9.0,8.0,0,0,0,0,1,490,0,0,0,0,0,101.0,37.0,jacksso01,23867,5.064219250000002,HOU
416,23868,Travis Jackson,1920,899,3633,3284,969,492.0,0.0,474,81,1468,239,0.0,0.0,4.0,0,0,0,1,33,854,0,0,1,1,0,45.0,13.0,jackstr01,23868,27.599999999999998,NYG
417,23868,Travis Jackson,1930,757,3046,2802,799,437.0,0.0,359,54,1168,173,0.0,0.0,6.0,0,0,0,0,274,472,0,0,0,0,0,26.0,0.0,jackstr01,23868,16.3,NYG
418,23910,Hal Janvrin,1920,179,494,451,118,48.0,0.0,53,1,147,29,0.0,0.0,0.0,0,0,43,32,7,48,17,4,1,22,0,9.0,7.0,janvrha01,23910,-0.6000000000000001,BRO
419,23930,Steve Jeltz,1980,653,1927,1646,351,120.0,6.0,172,5,448,242,210.0,32.0,3.0,0,0,0,27,33,581,1,1,0,2,0,17.0,9.0,jeltzst01,23930,0.2094402999999998,PHI
420,23938,Hughie Jennings,1890,997,4446,3836,1241,697.0,0.0,858,15,1617,276,0.0,0.0,243.0,0,0,67,30,3,890,0,0,2,2,0,306.0,0.0,jennihu01,23938,39.1,BLN
421,23951,Houston Jimenez,1980,158,438,411,76,29.0,4.0,34,0,96,20,20.0,0.0,0.0,0,0,0,9,0,147,0,0,0,0,0,0.0,2.0,jimenho01,23951,-0.3043551,MIN
422,23971,Bob Johnson,1960,844,2457,2261,620,228.0,10.0,248,43,858,153,141.0,12.0,9.0,0,0,106,167,160,201,2,0,0,2,0,22.0,11.0,johnsbo02,23971,7.4352382000000015,BAL
423,23991,Ernie Johnson,1910,356,1164,1023,246,111.0,0.0,129,9,339,89,0.0,0.0,8.0,0,0,0,18,27,278,0,0,0,0,0,62.0,3.0,johnser01,23991,5.300000000000001,SLB
424,23991,Ernie Johnson,1920,457,1751,1596,451,145.0,0.0,243,10,578,92,0.0,0.0,7.0,0,0,0,61,5,346,0,0,0,0,0,52.0,41.0,johnser01,23991,2.6999999999999997,CHW
425,24027,Tim Johnson,1970,516,1408,1269,283,84.0,8.0,116,0,336,88,84.0,4.0,5.0,0,0,10,185,42,267,2,0,0,2,3,18.0,9.0,johnsti01,24027,-3.1376485,MIL
426,24123,Eddie Joost,1940,971,4228,3513,811,334.0,0.0,509,65,1202,626,0.0,0.0,18.0,0,0,2,105,88,789,0,0,0,0,0,37.0,11.0,joosted01,24123,17.6,CIN
427,24123,Eddie Joost,1950,542,2347,1912,487,252.0,0.0,341,69,793,403,15.0,2.0,15.0,0,0,0,18,7,497,0,0,0,0,0,23.0,20.0,joosted01,24123,14.253924300000001,PHA
428,24166,Billy Jurges,1930,1114,4372,3940,1026,434.0,0.0,476,25,1373,301,0.0,0.0,34.0,0,0,0,33,59,1015,0,0,0,0,0,22.0,0.0,jurgebi01,24166,20.0,CHC
429,24166,Billy Jurges,1940,702,2641,2313,587,222.0,0.0,245,18,724,267,0.0,0.0,17.0,0,0,0,3,140,525,0,0,0,0,0,14.0,0.0,jurgebi01,24166,11.0,NYG
430,24218,Eddie Kasko,1950,356,1149,1067,281,88.0,7.0,118,5,348,68,50.0,18.0,0.0,0,0,0,15,152,174,0,0,0,0,0,9.0,5.0,kaskoed01,24218,3.536592,STL
431,24218,Eddie Kasko,1960,721,2730,2479,654,173.0,14.0,293,17,825,197,182.0,15.0,20.0,0,0,0,48,274,370,0,0,0,0,0,22.0,26.0,kaskoed01,24218,8.5277829,CIN
432,24269,Bill Keister,1890,161,656,611,191,82.0,0.0,109,3,259,19,0.0,0.0,18.0,0,0,0,58,6,94,1,0,1,2,0,37.0,0.0,keistbi01,24269,3.5,BLN
433,24279,Mick Kelleher,1970,420,943,858,191,54.0,3.0,77,0,227,53,47.0,6.0,6.0,0,0,0,91,92,229,0,0,0,0,0,7.0,6.0,kellemi02,24279,1.328082,CHC
434,24373,Buddy Kerr,1940,843,3285,2952,756,269.0,0.0,315,28,995,252,0.0,0.0,11.0,0,0,0,0,18,820,0,0,0,0,0,38.0,0.0,kerrbu01,24373,11.4,NYG
435,24373,Buddy Kerr,1950,224,771,679,147,64.0,0.0,63,3,196,72,0.0,0.0,1.0,0,0,0,5,0,218,0,0,0,0,0,0.0,0.0,kerrbu01,24373,2.9286689999999997,BSN
436,24380,Don Kessinger,1960,723,2998,2753,682,184.0,16.0,303,6,824,178,166.0,12.0,9.0,0,0,0,0,0,716,0,0,0,0,0,40.0,39.0,kessido01,24380,11.9128106,CHC
437,24380,Don Kessinger,1970,1355,5531,4898,1249,343.0,24.0,596,8,1563,506,449.0,57.0,13.0,0,0,1,78,28,1239,0,0,0,0,0,60.0,46.0,kessido01,24380,18.816032,CHC
438,24381,Henry Kessler,1870,105,444,434,110,23.0,0.0,51,0,118,10,0.0,0.0,0.0,0,17,3,5,1,64,2,8,17,27,0,0.0,2.0,kesslhe01,24381,-0.4,BRA
439,24387,Sam Khalifa,1980,164,558,488,107,37.0,4.0,39,2,139,53,39.0,14.0,0.0,0,0,0,6,0,160,0,0,0,0,0,5.0,4.0,khalisa01,24387,2.6205515999999998,PIT
440,24480,Billy Klaus,1950,571,2244,1953,508,194.0,14.0,292,28,702,262,260.0,1.0,1.0,0,0,0,1,163,360,0,0,0,0,0,11.0,4.0,klausbi01,24480,9.30651142,BOS
441,24527,Bill Knickerbocker,1930,686,2884,2662,756,310.0,0.0,330,19,1016,160,0.0,0.0,3.0,0,0,0,42,0,629,0,0,0,0,0,17.0,38.0,knickbi01,24527,4.1,CLE
442,24531,John Knight,1910,351,1414,1227,329,140.0,0.0,161,6,424,117,0.0,0.0,19.0,0,0,105,76,5,161,0,0,1,1,0,52.0,2.0,knighjo02,24531,4.9,NYY
443,24564,Mark Koenig,1920,546,2341,2159,619,235.0,0.0,339,15,832,128,0.0,0.0,6.0,0,0,0,1,37,477,0,0,0,0,0,11.0,12.0,koenima01,24564,5.9,NYY
444,24564,Mark Koenig,1930,616,2262,2112,571,211.0,0.0,233,13,735,94,0.0,0.0,5.0,5,0,4,155,121,270,0,0,1,1,0,20.0,2.0,koenima01,24564,1.5,CHC
445,24588,Larry Kopf,1910,455,1756,1581,396,135.0,0.0,183,3,491,106,0.0,0.0,21.0,0,0,0,11,51,378,0,0,0,0,0,47.0,9.0,kopfla01,24588,4.6,CIN
446,24588,Larry Kopf,1920,398,1626,1429,354,131.0,0.0,166,2,418,136,0.0,0.0,12.0,0,0,0,88,18,286,1,1,0,2,0,25.0,39.0,kopfla01,24588,-0.4,BSN
447,24592,Joe Koppe,1950,142,482,431,114,28.0,3.0,71,7,167,42,42.0,0.0,2.0,0,0,0,11,0,116,0,0,0,0,0,7.0,7.0,koppejo01,24592,3.4692928000000003,MLN
448,24592,Joe Koppe,1960,436,1375,1175,265,113.0,10.0,131,12,354,167,158.0,9.0,5.0,0,0,0,45,32,320,0,0,3,3,0,9.0,6.0,koppejo01,24592,2.2186822999999998,LAA
449,24639,Red Kress,1920,304,1289,1140,330,191.0,0.0,163,13,465,103,0.0,0.0,2.0,0,0,0,0,0,303,0,0,0,0,0,9.0,12.0,kressre01,24639,4.4,SLB
450,24639,Red Kress,1930,1053,4263,3847,1102,597.0,0.0,515,75,1640,360,0.0,0.0,4.0,3,0,162,59,153,520,22,0,103,125,0,37.0,44.0,kressre01,24639,12.4,SLB
451,24654,Otto Krueger,1900,494,1895,1660,417,194.0,0.0,226,5,537,152,0.0,0.0,30.0,0,0,0,15,184,191,51,3,13,67,0,47.0,0.0,kruegot01,24654,5.800000000000001,STL
452,24664,Tony Kubek,1950,397,1625,1502,419,138.0,10.0,189,11,541,73,64.0,9.0,6.0,0,0,1,3,55,242,51,39,28,118,0,14.0,13.0,kubekto01,24664,6.01901,NYY
453,24664,Tony Kubek,1960,695,2869,2665,690,235.0,16.0,333,46,977,144,129.0,15.0,7.0,0,0,1,0,0,640,29,7,3,39,0,15.0,10.0,kubekto01,24664,11.691494,NYY
454,24665,Ted Kubiak,1960,193,588,527,122,40.0,6.0,54,2,152,45,42.0,3.0,3.0,0,0,0,67,5,74,0,0,0,0,0,3.0,1.0,kubiate01,24665,1.1865305,OAK
455,24674,Harvey Kuenn,1950,1049,4750,4372,1372,423.0,27.0,620,53,1861,322,222.0,19.0,8.0,0,0,1,0,17,747,1,161,116,278,0,51.0,43.0,kuennha01,24674,22.710504,DET
456,24731,Eddie Lake,1940,813,3186,2584,598,192.0,0.0,439,39,838,544,0.0,0.0,8.0,6,0,0,90,51,606,0,0,0,0,0,52.0,45.0,lakeed01,24731,10.9,DET
457,24753,Bobby Lamotte,1920,221,789,693,175,85.0,0.0,99,3,236,66,0.0,0.0,3.0,0,0,0,0,67,142,0,0,0,0,0,11.0,6.0,lamotbo01,24753,0.2,WSH
458,24792,Hal Lanier,1960,858,3053,2870,654,208.0,14.0,229,5,791,95,77.0,18.0,2.0,0,0,0,402,0,482,0,0,0,0,0,9.0,7.0,lanieha01,24792,2.1399600000000003,SFG
459,24792,Hal Lanier,1970,338,887,833,189,65.0,5.0,68,3,227,41,34.0,7.0,2.0,0,0,5,28,131,173,0,0,0,0,0,2.0,4.0,lanieha01,24792,-1.22546,NYY
460,24804,Ralph Lapointe,1940,143,475,433,115,30.0,0.0,60,1,128,35,0.0,0.0,1.0,0,0,0,44,1,79,0,0,0,0,0,9.0,0.0,lapoira01,24804,0.6,PHI
461,24827,Lyn Lary,1930,1195,5095,4313,1163,497.0,0.0,752,33,1605,677,0.0,0.0,21.0,0,0,9,2,40,1112,2,0,0,2,0,158.0,48.0,laryly01,24827,18.0,NYY
462,24849,Doc Lavan,1910,728,2662,2434,578,193.0,0.0,194,3,709,145,0.0,0.0,15.0,0,0,0,7,0,714,0,1,0,1,0,50.0,31.0,lavando01,24849,6.200000000000001,SLB
463,24849,Doc Lavan,1920,435,1603,1457,376,184.0,0.0,144,4,490,64,0.0,0.0,9.0,0,0,3,3,9,412,0,0,0,0,0,21.0,25.0,lavando01,24849,2.9000000000000004,STL
464,24907,Dud Lee,1920,253,852,732,163,60.0,0.0,80,0,201,88,0.0,0.0,6.0,0,0,0,30,3,208,0,0,0,0,0,12.0,8.0,leedu01,24907,-3.4,BOS
465,24911,Manny Lee,1990,552,1966,1773,442,159.0,12.0,208,12,561,143,140.0,3.0,4.0,0,0,0,126,0,432,0,0,0,0,0,21.0,10.0,leema02,24911,0.35113089999999986,TOR
466,24957,Johnnie Lemaster,1970,332,1016,923,206,69.0,3.0,91,6,281,63,58.0,5.0,4.0,0,0,0,2,2,309,0,0,0,0,0,21.0,13.0,lemasjo01,24957,1.3727619999999998,SFG
467,24957,Johnnie Lemaster,1980,707,2499,2268,503,160.0,16.0,229,16,641,178,146.0,32.0,3.0,0,0,0,5,8,683,0,0,0,0,0,73.0,38.0,lemasjo01,24957,1.453661,SFG
468,25008,Jim Levey,1930,440,1751,1632,375,140.0,0.0,162,11,497,85,0.0,0.0,9.0,0,0,0,0,0,437,0,0,0,0,0,23.0,18.0,leveyji01,25008,-7.5,SLB
469,25025,Phil Lewis,1900,508,1940,1775,429,130.0,0.0,146,4,500,95,0.0,0.0,3.0,0,0,0,0,0,505,0,0,0,0,0,55.0,0.0,lewisph01,25025,1.4000000000000001,BRO
470,25043,Bob Lillis,1960,767,2363,2211,511,130.0,9.0,181,2,596,92,80.0,12.0,12.0,0,0,0,174,70,491,0,0,0,0,0,22.0,23.0,lillibo01,25043,1.3764808000000002,HOU
471,25072,Phil Linz,1960,519,1518,1372,322,96.0,6.0,185,11,427,112,107.0,5.0,7.0,0,0,0,102,82,190,4,7,11,22,0,13.0,13.0,linzph01,25072,4.1802169000000005,NYY
472,25075,Johnny Lipon,1940,296,1231,1048,274,121.0,0.0,131,8,360,155,0.0,0.0,4.0,0,0,0,1,2,279,0,0,0,0,0,7.0,11.0,liponjo01,25075,2.8000000000000003,DET
473,25075,Johnny Lipon,1950,462,1858,1613,416,145.0,0.0,220,2,503,192,0.0,0.0,3.0,0,0,0,1,13,438,0,0,0,0,0,21.0,14.0,liponjo01,25075,6.647072077000001,DET
474,25110,Harry Lochhead,1890,148,578,541,129,43.0,0.0,52,1,141,21,0.0,0.0,10.0,1,0,0,1,0,146,0,0,0,0,0,23.0,0.0,lochhha01,25110,-1.5,CLV
475,25129,Johnny Logan,1950,1197,4981,4430,1209,478.0,27.0,572,85,1728,373,217.0,15.0,39.0,0,0,0,0,0,1192,0,0,0,0,0,18.0,12.0,loganjo01,25129,27.430601000000006,MLN
476,25129,Johnny Logan,1960,306,912,814,198,69.0,3.0,79,8,256,78,67.0,11.0,4.0,0,0,0,0,30,188,0,0,0,0,0,1.0,1.0,loganjo01,25129,1.32569,PIT
477,25152,Herman Long,1880,136,648,574,158,60.0,0.0,137,3,211,64,0.0,0.0,10.0,0,0,0,8,0,128,1,0,0,1,0,89.0,0.0,longhe01,25152,2.3,KCC
478,25152,Herman Long,1890,1264,5918,5340,1562,786.0,0.0,1118,71,2188,436,0.0,0.0,42.0,0,0,2,12,1,1237,17,1,0,18,0,364.0,0.0,longhe01,25152,30.3,BSN
479,25152,Herman Long,1900,475,1939,1764,409,209.0,0.0,201,17,539,112,0.0,0.0,5.0,0,0,0,45,0,430,0,0,0,0,0,84.0,0.0,longhe01,25152,4.4,BSN
480,25248,Carl Lundgren,1900,183,524,460,72,26.0,0.0,32,0,86,36,0.0,0.0,1.0,179,0,0,1,0,2,0,0,0,0,0,4.0,0.0,lundgca01,25248,-1.2,CHC
481,25317,Denny Mack,1880,149,581,547,104,3.0,0.0,72,0,120,34,0.0,0.0,0.0,0,0,25,26,0,103,1,3,1,5,0,0.0,0.0,mackde01,25317,0.6,BUF
482,25336,Jimmy Macullar,1880,385,1461,1295,267,78.0,0.0,222,7,364,152,0.0,0.0,14.0,2,0,0,1,0,288,2,87,9,98,0,23.0,0.0,maculji01,25336,2.1,BAL
483,25369,George Magoon,1890,214,852,739,173,91.0,0.0,85,1,204,80,0.0,0.0,14.0,0,0,0,0,0,214,0,0,0,0,0,19.0,0.0,magooge01,25369,2.1,BLN
484,25488,Rabbit Maranville,1910,913,3867,3435,855,304.0,0.0,396,20,1143,297,0.0,0.0,17.0,0,0,0,0,0,913,0,0,0,0,0,143.0,46.0,maranra01,25488,24.4,BSN
485,25488,Rabbit Maranville,1920,1155,4887,4407,1199,424.0,0.0,589,6,1596,353,0.0,0.0,11.0,0,0,0,191,0,965,0,0,0,0,0,124.0,66.0,maranra01,25488,18.599999999999998,PIT
486,25497,Marty Marion,1940,1396,5504,4941,1310,565.0,0.0,550,30,1721,407,0.0,0.0,13.0,0,0,0,0,0,1383,0,0,0,0,0,34.0,0.0,marioma01,25497,30.799999999999997,STL
487,25497,Marty Marion,1950,176,637,565,138,59.0,0.0,52,6,181,63,0.0,0.0,1.0,0,0,0,0,2,164,0,0,0,0,0,1.0,2.0,marioma01,25497,0.6987025800000001,SLB
488,25526,Doc Marshall,1930,214,686,643,164,59.0,0.0,66,0,195,27,0.0,0.0,2.0,0,0,0,64,8,119,0,0,0,0,0,2.0,0.0,marshdo02,25526,-0.7000000000000001,NYG
489,25546,Jack Martin,1910,187,709,608,144,43.0,0.0,66,0,165,70,0.0,0.0,7.0,0,0,1,2,30,148,0,0,0,0,0,20.0,16.0,martija01,25546,-0.9,BSN
490,25568,Marty Martinez,1960,272,719,645,167,35.0,3.0,75,0,197,53,47.0,6.0,3.0,1,24,1,26,55,107,21,0,0,21,0,6.0,7.0,martima01,25568,1.5122697,ATL
491,25571,Ted Martinez,1970,657,1574,1480,355,108.0,6.0,165,7,458,55,43.0,12.0,8.0,0,0,0,168,97,282,15,31,9,55,0,29.0,20.0,martite01,25571,-2.5503101000000004,NYM
492,25589,Jim Mason,1970,633,1756,1584,322,114.0,14.0,140,12,435,124,122.0,2.0,1.0,0,0,0,21,29,576,0,0,0,0,1,2.0,8.0,masonji01,25589,-2.3493981,TEX
493,25600,Tom Matchick,1960,182,566,531,119,46.0,3.0,44,3,153,25,19.0,6.0,4.0,0,0,8,60,27,66,0,0,0,0,0,3.0,2.0,matchto01,25600,-0.3818282000000001,DET
494,25624,Bobby Mattick,1940,154,543,511,109,40.0,0.0,38,0,128,27,0.0,0.0,0.0,0,0,0,1,6,141,0,0,0,0,0,6.0,0.0,mattibo01,25624,-0.1,CIN
495,25645,Dal Maxvill,1960,806,2305,2056,457,156.0,9.0,186,5,559,211,174.0,37.0,7.0,0,0,0,85,5,683,1,0,1,2,0,6.0,7.0,maxvida01,25645,6.959677,STL
496,25645,Dal Maxvill,1970,617,1593,1387,291,96.0,14.0,116,1,334,159,147.0,12.0,1.0,0,0,0,100,2,524,0,0,0,0,0,1.0,4.0,maxvida01,25645,7.7694591,OAK
497,25688,Dick McAuliffe,1960,1154,4788,4140,1056,488.0,26.0,630,142,1747,580,549.0,31.0,21.0,0,0,0,450,86,636,0,0,0,0,0,52.0,48.0,mcauldi01,25688,22.14951,DET
498,25698,George McBride,1900,512,1906,1715,373,122.0,0.0,140,2,438,115,0.0,0.0,16.0,0,0,1,0,17,492,0,0,0,0,0,46.0,0.0,mcbrige01,25698,4.5,STL
499,25698,George McBride,1910,1134,4280,3770,821,322.0,0.0,370,5,1010,302,0.0,0.0,48.0,0,0,0,4,6,1121,0,0,0,0,0,87.0,31.0,mcbrige01,25698,16.9,WSH
500,25745,Harvey McClellan,1920,337,1288,1150,253,97.0,0.0,128,4,335,67,0.0,0.0,5.0,0,0,0,32,79,187,0,1,16,17,0,23.0,16.0,mccleha01,25745,-2.8,CHW
501,25845,Chippy McGarr,1880,289,1170,1120,303,123.0,0.0,184,3,368,45,0.0,0.0,5.0,0,0,0,51,11,215,7,0,5,12,0,138.0,0.0,mcgarch01,25845,1.0,PHA
502,25916,Ed McKean,1880,386,1728,1587,477,197.0,0.0,279,13,647,130,0.0,0.0,11.0,0,0,0,18,1,323,47,4,1,52,0,163.0,0.0,mckeaed01,25916,9.600000000000001,CLE
503,25916,Ed McKean,1890,1269,5898,5307,1607,927.0,0.0,948,54,2226,506,0.0,0.0,28.0,0,0,15,13,0,1242,0,0,0,0,0,161.0,0.0,mckeaed01,25916,29.099999999999998,CLV
504,25943,Frank McLaughlin,1880,107,444,426,97,4.0,0.0,60,5,141,18,0.0,0.0,0.0,4,0,0,26,9,61,2,10,4,16,0,0.0,0.0,mclaufr01,25943,-1.0,COR
505,25951,Tom McLaughlin,1880,326,1220,1142,216,78.0,0.0,133,2,286,68,0.0,0.0,10.0,0,0,5,106,6,195,9,9,1,19,0,13.0,0.0,mclauto01,25951,0.7,LOU
506,25975,Roy McMillan,1950,1224,4489,3920,980,353.0,20.0,455,32,1296,434,250.0,32.0,32.0,0,0,0,1,12,1186,0,0,0,0,0,28.0,23.0,mcmilro01,25975,16.406537,CIN
507,25975,Roy McMillan,1960,869,3164,2832,659,241.0,19.0,284,36,870,231,216.0,15.0,25.0,0,0,0,10,0,842,0,0,0,0,0,13.0,13.0,mcmilro01,25975,8.574119,MLN
508,25977,Tommy McMillan,1900,151,564,520,114,27.0,0.0,27,0,134,29,0.0,0.0,4.0,0,0,0,2,1,134,0,14,0,14,0,16.0,0.0,mcmilto01,25977,-1.3,BRO
509,25977,Tommy McMillan,1910,146,550,471,93,27.0,0.0,46,0,102,52,0.0,0.0,3.0,0,0,0,0,0,146,0,0,0,0,0,29.0,10.0,mcmilto01,25977,-1.2,BRO
510,25985,Eric McNair,1930,1098,4343,4030,1132,588.0,0.0,546,74,1620,231,0.0,0.0,23.0,0,0,3,222,208,612,0,0,1,1,0,56.0,46.0,mcnaier01,25985,7.2,PHA
511,26027,Bobby Meacham,1980,457,1591,1371,324,114.0,15.0,202,8,422,140,139.0,1.0,20.0,0,0,0,48,9,405,0,0,0,0,0,58.0,24.0,meachbo01,26027,-0.2877598000000002,NYY
512,26078,Mario Mendoza,1970,472,879,814,164,65.0,8.0,60,2,201,29,25.0,4.0,5.0,1,0,0,22,40,392,0,0,0,0,0,7.0,3.0,mendoma01,26078,-2.1973189,PIT
513,26078,Mario Mendoza,1980,214,577,523,123,36.0,4.0,46,2,149,23,23.0,0.0,1.0,0,0,0,0,0,214,0,0,0,0,0,5.0,5.0,mendoma01,26078,-1.5933190000000002,TEX
514,26082,Denis Menke,1960,989,3842,3317,829,394.0,35.0,385,75,1255,426,375.0,51.0,32.0,0,0,32,199,123,682,2,0,0,2,0,23.0,42.0,menkede01,26082,17.506273999999998,MLN
515,26087,Rudy Meoli,1970,310,709,626,133,40.0,5.0,69,2,167,69,67.0,2.0,0.0,0,0,1,41,54,147,0,0,0,0,0,10.0,8.0,meoliru01,26087,0.922776,CAL
516,26108,Lennie Merullo,1940,639,2264,2071,497,152.0,0.0,191,6,623,136,0.0,0.0,12.0,0,0,1,0,0,601,0,0,0,0,0,38.0,0.0,merulle01,26108,1.5000000000000004,CHC
517,26123,Roger Metzger,1970,1191,4645,4174,970,254.0,22.0,448,5,1228,352,318.0,34.0,8.0,0,0,0,14,1,1160,0,0,0,0,0,83.0,36.0,metzgro01,26123,3.1414063,HOU
518,26145,Gene Michael,1960,308,861,784,185,48.0,2.0,78,3,238,56,55.0,1.0,4.0,1,0,0,2,1,252,0,0,0,0,0,11.0,9.0,michage01,26145,-0.8076118,NYY
519,26145,Gene Michael,1970,665,2234,2022,457,178.0,15.0,171,12,559,178,161.0,17.0,4.0,0,0,0,55,10,592,0,0,0,0,0,11.0,9.0,michage01,26145,0.5337810000000002,NYY
520,26197,Eddie Miller,1940,1328,5220,4799,1142,582.0,0.0,487,90,1702,312,0.0,0.0,38.0,0,0,0,82,0,1233,0,0,0,0,0,60.0,0.0,milleed03,26197,21.7,CIN
521,26211,Joe Miller,1880,203,819,762,163,24.0,0.0,90,1,213,54,0.0,0.0,3.0,0,0,0,8,11,184,0,0,0,0,0,0.0,0.0,millejo02,26211,1.8,LOU
522,26281,Willy Miranda,1950,824,2121,1914,423,132.0,11.0,176,6,519,165,122.0,11.0,2.0,0,0,1,12,23,768,0,0,0,0,0,13.0,16.0,miranwi01,26281,4.95626408,BAL
523,26291,Johnny Mitchell,1920,329,1338,1175,288,63.0,0.0,152,2,348,119,0.0,0.0,5.0,0,0,0,10,0,310,0,0,0,0,0,14.0,14.0,mitchjo01,26291,-0.09999999999999998,BOS
524,26333,Don Money,1960,131,518,463,106,44.0,3.0,42,6,152,45,39.0,6.0,1.0,0,0,0,0,0,130,0,0,0,0,0,1.0,4.0,moneydo01,26333,3.7558769,PHI
525,26340,Ed Montague,1930,188,673,564,149,66.0,0.0,93,2,185,79,0.0,0.0,4.0,0,0,0,0,24,167,0,0,0,0,0,7.0,12.0,montaed01,26340,-0.30000000000000004,CLE
526,26411,Rich Morales,1970,407,998,893,174,58.0,4.0,67,6,222,86,73.0,13.0,8.0,0,0,1,130,63,206,0,0,1,1,0,6.0,7.0,moralri01,26411,-0.3932000000000001,CHW
527,26416,Charles Moran,1900,269,1096,970,201,50.0,0.0,89,1,244,91,0.0,0.0,6.0,0,0,0,22,87,157,0,0,1,1,0,20.0,0.0,moranch01,26416,1.2,SLB
528,26530,Mike Moynahan,1880,169,735,688,202,95.0,0.0,124,1,261,47,0.0,0.0,0.0,0,0,0,6,2,125,33,1,2,36,0,0.0,0.0,moynami01,26530,3.9,CLV
529,26626,Yale Murphy,1890,131,560,475,114,45.0,0.0,101,0,134,81,0.0,0.0,0.0,0,0,1,4,11,60,30,2,22,54,0,35.0,0.0,murphya01,26626,-0.19999999999999998,NYG
530,26657,Buddy Myer,1920,572,2366,2061,617,240.0,0.0,291,7,800,217,0.0,0.0,10.0,0,0,0,89,219,238,10,0,0,10,0,71.0,40.0,myerbu01,26657,10.0,WSH
531,26660,Billy Myers,1930,624,2328,2054,545,209.0,0.0,276,39,797,213,0.0,0.0,3.0,0,0,0,17,0,605,0,0,0,0,0,22.0,0.0,myersbi01,26660,11.799999999999999,CIN
532,26730,Candy Nelson,1880,517,2349,2044,529,92.0,0.0,450,3,629,283,0.0,0.0,22.0,0,0,0,2,2,443,0,29,44,73,0,43.0,0.0,nelsoca01,26730,13.100000000000001,NYP
533,26776,Skeeter Newsome,1930,424,1481,1350,315,110.0,0.0,141,2,388,87,0.0,0.0,1.0,0,0,0,17,5,377,1,0,1,2,0,32.0,18.0,newsosk01,26776,-4.4,PHA
