,BATTER,NAME,YEAR,G,PA,AB,H,RBI,SF,R,HR,TB,BB,UBB,IBB,HBP,G_P,G_C,G_1B,G_2B,G_3B,G_SS,G_LF,G_CF,G_RF,G_OF,G_DH,SB,CS,BASEBALLREFERENCECODE,PLAYERID,WARP,TEAM
586,28600,Art Schult,1950,152,438,406,109,55.0,3.0,57,6,150,22,22.0,0.0,4.0,0,0,58,0,0,0,32,1,23,56,0,0.0,1.0,schular01,28600,-0.179524,CIN
587,28610,Howie Schultz,1940,470,1698,1588,383,208.0,0.0,163,24,554,82,0.0,0.0,6.0,0,0,450,0,0,0,0,0,0,0,0,15.0,0.0,schulho01,28610,-2.3,BRO
588,28640,Daryl Sconiers,1980,234,691,637,169,84.0,4.0,83,15,254,48,44.0,4.0,0.0,0,0,119,0,0,0,1,0,0,1,52,7.0,5.0,sconida01,28640,0.45280803,CAL
589,28650,George Scott,1960,597,2326,2065,517,249.0,18.0,233,65,817,215,177.0,38.0,21.0,0,0,475,0,122,0,0,0,0,0,0,21.0,16.0,scottge02,28650,7.97867,BOS
590,28650,George Scott,1970,1437,5943,5368,1475,802.0,44.0,724,206,2414,484,437.0,47.0,32.0,0,0,1298,0,97,0,0,0,0,0,46,48.0,41.0,scottge02,28650,34.26704960000001,BOS
591,28659,Milt Scott,1880,341,1336,1285,293,132.0,0.0,107,5,370,40,0.0,0.0,11.0,1,0,341,0,0,0,0,0,0,0,0,11.0,0.0,scottmi01,28659,2.2,DTN
592,28767,Bud Sharpe,1910,119,490,455,108,30.0,0.0,32,0,130,14,0.0,0.0,1.0,0,0,117,0,0,0,0,0,0,0,0,4.0,0.0,sharpbu01,28767,-1.7000000000000002,BSN
593,28806,Earl Sheely,1920,1087,4677,3933,1193,668.0,0.0,542,47,1613,529,0.0,0.0,38.0,0,0,1077,0,0,0,0,0,0,0,0,33.0,31.0,sheelea01,28806,20.9,CHW
594,28806,Earl Sheely,1930,147,586,538,147,77.0,0.0,30,1,169,34,0.0,0.0,2.0,0,0,143,0,0,0,0,0,0,0,0,0.0,0.0,sheelea01,28806,-0.6,BSN
595,28856,Art Shires,1920,133,529,476,152,52.0,0.0,61,4,206,45,0.0,0.0,2.0,0,0,122,3,0,0,0,0,0,0,0,4.0,8.0,shirear01,28856,2.4,CHW
596,28856,Art Shires,1930,157,560,510,135,67.0,0.0,57,7,183,36,0.0,0.0,1.0,0,0,134,0,0,0,0,0,0,0,0,4.0,3.0,shirear01,28856,-0.4,BSN
597,28894,Norm Siebern,1960,1098,4119,3479,943,507.0,40.0,504,103,1479,582,540.0,42.0,7.0,0,0,825,0,0,0,142,0,2,144,0,9.0,15.0,siebeno01,28894,15.374038800000001,KCA
598,28895,Dick Siebert,1930,180,697,644,183,77.0,0.0,86,6,251,37,0.0,0.0,4.0,0,0,154,0,0,0,0,0,1,1,0,7.0,4.0,siebedi01,28895,0.7,BRO
599,28895,Dick Siebert,1940,855,3554,3273,921,405.0,0.0,353,26,1233,239,0.0,0.0,11.0,0,0,795,0,0,0,42,0,17,59,0,23.0,28.0,siebedi01,28895,7.3,PHA
600,28905,Roy Sievers,1960,644,2368,2062,545,374.0,22.0,285,103,973,260,237.0,23.0,22.0,0,0,557,0,0,0,9,0,4,13,0,4.0,4.0,sievero01,28905,10.8829512,PHI
601,28954,Dick Sisler,1940,371,1285,1167,317,157.0,0.0,123,21,457,89,0.0,0.0,5.0,0,0,263,0,0,0,34,0,0,34,0,1.0,0.0,sisledi01,28954,1.5,PHI
602,28955,George Sisler,1910,613,2593,2356,779,281.0,0.0,336,21,1047,144,0.0,0.0,20.0,20,0,555,2,2,0,7,10,15,32,0,154.0,35.0,sislege01,28955,23.200000000000003,SLB
603,28955,George Sisler,1920,1326,5950,5480,1900,830.0,0.0,894,78,2653,305,0.0,0.0,26.0,4,0,1309,0,0,0,5,0,0,5,0,214.0,92.0,sislege01,28955,31.0,SLB
604,28955,George Sisler,1930,116,470,431,133,67.0,0.0,54,3,171,23,0.0,0.0,2.0,0,0,107,0,0,0,0,0,0,0,0,7.0,0.0,sislege01,28955,-0.2,BSN
605,28976,Bill Skowron,1950,651,2387,2171,658,412.0,19.0,315,88,1084,169,136.0,14.0,20.0,0,0,560,2,12,0,0,0,0,0,0,12.0,9.0,skowrbi01,28976,11.062631,NYY
606,28976,Bill Skowron,1960,1007,3659,3376,908,476.0,26.0,367,123,1464,214,180.0,34.0,34.0,0,0,903,0,1,0,0,0,0,0,0,4.0,9.0,skowrbi01,28976,5.423098040000001,CHW
607,29106,Paul Smith,1950,223,623,562,152,56.0,0.0,54,7,203,42,17.0,1.0,4.0,0,0,79,0,0,0,35,1,20,56,0,3.0,2.0,smithpa03,29106,0.2657288,PIT
608,29116,Reggie Smith,1980,239,804,695,206,119.0,14.0,103,34,333,94,81.0,13.0,1.0,0,0,101,0,0,0,0,7,82,89,0,12.0,6.0,smithre06,29116,6.857517399999999,LAD
609,29173,Tony Solaita,1970,524,1551,1315,336,203.0,15.0,164,50,554,214,196.0,18.0,3.0,0,0,280,0,0,0,0,0,1,1,123,2.0,8.0,solaito01,29173,6.760810180000001,CAL
610,29195,Steve Souchock,1940,175,497,456,109,58.0,0.0,55,12,182,39,0.0,0.0,1.0,0,0,82,0,0,0,39,0,0,39,0,8.0,5.0,souchst01,29195,-0.3,NYY
611,29228,Jim Spencer,1960,132,495,454,111,36.0,1.0,41,10,162,29,23.0,6.0,3.0,0,0,126,0,0,0,0,0,0,0,0,1.0,0.0,spencji01,29228,0.45209799999999994,CAL
612,29228,Jim Spencer,1970,1212,4259,3860,994,502.0,34.0,436,117,1535,326,252.0,74.0,13.0,0,0,915,0,0,0,24,0,0,24,188,8.0,19.0,spencji01,29228,6.0315963,CAL
613,29228,Jim Spencer,1980,209,655,594,122,61.0,7.0,64,19,201,52,46.0,6.0,1.0,0,0,180,0,0,0,0,0,0,0,15,2.0,0.0,spencji01,29228,-0.37514200000000003,NYY
614,29243,Harry Spilman,1980,516,837,750,179,112.0,9.0,88,18,266,74,68.0,6.0,1.0,0,23,145,1,21,0,4,0,0,4,11,1.0,2.0,spilmha01,29243,1.1040745,HOU
615,29266,Mike Squires,1970,191,574,513,135,45.0,6.0,74,2,166,46,41.0,5.0,2.0,0,0,176,0,0,0,1,0,0,1,0,22.0,9.0,squirmi01,29266,1.56700135,CHW
616,29266,Mike Squires,1980,588,1204,1067,276,96.0,6.0,137,4,336,97,89.0,8.0,3.0,1,2,512,0,14,0,1,1,1,3,2,23.0,19.0,squirmi01,29266,0.010215899999999993,CHW
617,29280,Jake Stahl,1900,740,2865,2566,652,300.0,0.0,297,18,945,148,0.0,0.0,80.0,0,28,605,0,0,0,65,27,0,92,0,143.0,0.0,stahlja01,29280,11.0,BOS
618,29280,Jake Stahl,1910,241,980,859,242,137.0,0.0,108,13,365,73,0.0,0.0,14.0,0,0,234,0,0,0,0,0,0,0,0,35.0,22.0,stahlja01,29280,5.5,BOS
619,29317,Dave Stapleton,1980,582,2189,2028,550,224.0,19.0,238,41,807,114,104.0,10.0,7.0,0,0,318,151,34,60,5,0,2,7,12,6.0,11.0,staplda01,29317,4.4168572,BOS
620,29319,Willie Stargell,1970,1255,5083,4399,1261,906.0,45.0,719,296,2440,595,462.0,133.0,44.0,0,0,616,0,0,0,570,0,2,572,0,6.0,8.0,stargwi01,29319,36.331645200000004,PIT
621,29329,Joe Start,1870,515,2477,2447,750,293.0,0.0,485,12,915,30,0.0,0.0,0.0,0,0,514,0,0,0,1,1,3,5,0,14.0,9.0,startjo01,29329,15.200000000000001,NYU
622,29329,Joe Start,1880,555,2430,2296,667,251.0,0.0,367,3,829,134,0.0,0.0,0.0,0,0,555,0,0,0,0,0,0,0,0,4.0,0.0,startjo01,29329,17.299999999999997,PRO
623,29332,Rusty Staub,1980,527,1090,952,271,157.0,19.0,71,22,395,113,97.0,16.0,4.0,0,0,97,0,0,0,18,0,29,47,58,2.0,1.0,staubru01,29332,2.643713,NYM
624,29335,Ecky Stearns,1880,509,2210,2025,491,173.0,0.0,295,8,659,173,0.0,0.0,12.0,0,12,437,3,9,24,7,3,28,38,0,67.0,0.0,stearec01,29335,1.2999999999999998,BAL
625,29393,Chuck Stevens,1940,211,844,732,184,55.0,0.0,89,4,241,88,0.0,0.0,2.0,0,0,209,0,0,0,0,0,0,0,0,6.0,8.0,stevech01,29393,-1.5,SLB
626,29394,Ed Stevens,1940,358,1306,1174,299,190.0,0.0,132,28,474,117,0.0,0.0,4.0,0,0,333,0,0,0,0,0,0,0,0,7.0,0.0,steveed01,29394,4.0,BRO
627,29457,Alan Storke,1900,266,942,863,225,74.0,0.0,68,2,275,45,0.0,0.0,4.0,0,0,91,12,89,50,0,0,0,0,0,17.0,0.0,storkal01,29457,2.0999999999999996,PIT
628,29465,George Stovall,1900,687,2784,2612,695,245.0,0.0,282,7,897,64,0.0,0.0,13.0,0,0,552,74,33,1,2,9,0,11,0,83.0,0.0,stovage01,29465,10.500000000000002,CLE
629,29465,George Stovall,1910,727,2814,2610,687,319.0,0.0,265,8,873,110,0.0,0.0,20.0,0,0,665,4,1,0,0,0,0,0,0,59.0,17.0,stovage01,29465,3.0,CLE
630,29467,Harry Stovey,1880,1066,4900,4483,1326,628.0,0.0,1106,89,2104,397,0.0,0.0,20.0,4,0,538,0,0,0,351,150,36,537,0,292.0,0.0,stoveha01,29467,35.3,PHA
631,29520,Dick Stuart,1950,185,721,651,186,126.0,8.0,102,43,356,53,45.0,8.0,7.0,0,0,169,0,0,0,1,0,0,1,0,1.0,1.0,stuardi01,29520,3.556497,PIT
632,29520,Dick Stuart,1960,927,3642,3346,869,617.0,29.0,404,185,1600,248,222.0,26.0,15.0,0,0,855,0,1,0,1,0,0,1,0,1.0,6.0,stuardi01,29520,3.5388358999999996,PIT
633,29537,Johnny Sturm,1940,124,568,524,125,36.0,0.0,58,3,157,37,0.0,0.0,3.0,0,0,124,0,0,0,0,0,0,0,0,3.0,5.0,sturmjo01,29537,-2.0,NYY
634,29552,Gus Suhr,1930,1425,5959,5151,1442,813.0,0.0,710,82,2204,713,0.0,0.0,10.0,0,0,1399,0,0,0,0,0,2,2,0,53.0,0.0,suhrgu01,29552,23.099999999999998,PIT
635,29626,Harry Swacina,1910,243,968,918,247,128.0,0.0,94,1,307,23,0.0,0.0,1.0,0,0,233,1,0,0,0,0,0,0,0,24.0,0.0,swaciha01,29626,-2.4000000000000004,BAL
636,29647,Bill Sweeney,1930,219,783,741,222,88.0,0.0,80,5,286,29,0.0,0.0,0.0,0,0,180,0,1,0,0,0,0,0,0,10.0,15.0,sweenbi03,29647,1.5,BOS
637,29680,Pat Tabler,1980,979,3727,3353,962,446.0,28.0,405,44,1305,312,297.0,15.0,21.0,0,0,385,42,92,0,184,0,38,222,220,16.0,18.0,tablepa01,29680,5.866764099999998,CLE
638,29745,Harry Taylor,1890,438,1979,1754,502,176.0,0.0,311,3,565,213,0.0,0.0,12.0,0,2,330,19,6,14,23,0,50,73,0,108.0,0.0,tayloha01,29745,8.0,LOU
639,29772,Patsy Tebeau,1890,1010,4385,4025,1132,649.0,0.0,591,19,1464,278,0.0,0.0,40.0,1,0,595,85,322,24,1,0,0,1,0,130.0,0.0,tebeapa01,29772,8.299999999999999,CLV
640,29789,Fred Tenney,1890,563,2579,2264,747,305.0,0.0,468,7,926,217,0.0,0.0,8.0,0,69,396,0,0,0,35,5,58,98,0,115.0,0.0,tennefr02,29789,13.7,BSN
641,29789,Fred Tenney,1900,1329,5798,4962,1387,347.0,0.0,758,14,1674,607,0.0,0.0,54.0,1,2,1318,0,0,0,0,1,3,4,0,165.0,0.0,tennefr02,29789,30.299999999999997,BSN
642,29790,Frank Tepedino,1970,243,500,463,111,54.0,4.0,44,6,144,28,23.0,5.0,2.0,0,0,133,0,0,0,2,0,0,2,0,3.0,5.0,tepedfr01,29790,-0.18233319999999995,ATL
643,29800,Bill Terry,1920,760,2949,2639,861,476.0,0.0,432,72,1318,241,0.0,0.0,3.0,0,0,649,0,0,0,2,0,13,15,0,26.0,6.0,terrybi01,29800,17.9,NYG
644,29800,Bill Terry,1930,961,4162,3789,1332,602.0,0.0,688,82,1934,296,0.0,0.0,6.0,0,0,930,0,0,0,0,0,0,0,0,30.0,0.0,terrybi01,29800,36.3,NYG
645,29884,Jason Thompson,1970,579,2392,2078,538,334.0,23.0,269,94,917,285,266.0,19.0,3.0,0,0,566,0,0,0,0,0,0,0,2,4.0,5.0,thompja01,29884,8.681650000000001,DET
646,29884,Jason Thompson,1980,839,3294,2724,715,448.0,31.0,371,114,1188,531,480.0,51.0,6.0,0,0,748,0,0,0,0,0,0,0,45,4.0,2.0,thompja01,29884,5.8740359999999985,PIT
647,29905,Andre Thornton,1970,759,2949,2434,614,414.0,28.0,405,126,1156,444,420.0,24.0,34.0,0,0,672,0,3,0,0,0,11,11,21,21.0,19.0,thornan01,29905,16.9411,CHC
648,29915,Marv Throneberry,1960,339,942,842,199,126.0,5.0,85,38,351,93,87.0,6.0,0.0,0,0,212,0,0,0,0,0,27,27,0,1.0,3.0,thronma01,29915,-1.0057189,BAL
649,29956,Jim Tobin,1940,276,655,585,125,74.0,0.0,57,15,194,65,0.0,0.0,2.0,202,0,1,0,0,0,0,0,0,0,0,1.0,0.0,tobinji01,29956,4.6,BSN
650,29965,Phil Todt,1920,784,3141,2835,729,348.0,0.0,300,41,1101,175,0.0,0.0,23.0,0,0,748,0,0,0,0,2,2,4,0,24.0,19.0,todtph01,29965,2.5,BOS
651,29965,Phil Todt,1930,173,624,580,151,106.0,0.0,72,16,249,32,0.0,0.0,0.0,0,0,156,0,0,0,0,0,0,0,0,5.0,2.0,todtph01,29965,0.9,BOS
652,29989,Earl Torgeson,1940,287,1128,937,249,164.0,0.0,160,30,411,176,0.0,0.0,2.0,0,0,271,0,0,0,0,0,0,0,0,34.0,0.0,torgeea01,29989,7.4,BSN
653,29989,Earl Torgeson,1950,1271,4786,3942,1051,566.0,24.0,672,117,1635,772,337.0,5.0,6.0,0,0,1126,0,0,0,2,0,4,6,0,98.0,38.0,torgeea01,29989,16.532422999999998,BSN
654,29992,Frank Torre,1950,493,1323,1158,315,144.0,11.0,127,12,435,117,101.0,16.0,19.0,0,0,415,0,0,0,0,0,0,0,0,3.0,0.0,torrefr01,29992,2.8253103999999998,MLN
655,30012,Jim Toy,1880,109,442,423,94,56.0,0.0,56,1,127,17,0.0,0.0,2.0,0,10,82,0,8,3,2,2,7,11,0,8.0,0.0,toyji01,30012,-2.3,CLE
656,30053,Hal Trosky,1930,895,3890,3533,1120,767.0,0.0,630,180,1989,326,0.0,0.0,10.0,0,0,887,1,0,0,0,0,0,0,0,19.0,14.0,troskha01,30053,23.999999999999996,CLE
657,30053,Hal Trosky,1940,452,1857,1628,441,245.0,0.0,205,48,703,219,0.0,0.0,6.0,0,0,434,0,0,0,0,0,0,0,0,9.0,9.0,troskha01,30053,6.499999999999999,CHW
658,30075,Tommy Tucker,1880,406,1738,1571,489,244.0,0.0,291,17,658,87,0.0,0.0,80.0,1,0,388,0,0,0,2,11,6,19,0,191.0,0.0,tucketo01,30075,12.4,BAL
659,30075,Tommy Tucker,1890,1282,5535,4911,1393,688.0,0.0,793,25,1760,394,0.0,0.0,192.0,1,0,1282,0,0,0,0,1,0,1,0,161.0,0.0,tucketo01,30075,13.1,BSN
660,30112,Lefty Tyler,1910,342,882,779,166,67.0,0.0,75,4,208,70,0.0,0.0,1.0,286,0,11,0,0,0,0,0,0,0,0,0.0,0.0,tylerle01,30112,3.6,BSN
661,30143,Bob Unglaub,1900,471,1843,1719,453,172.0,0.0,159,5,588,67,0.0,0.0,5.0,0,0,274,62,70,2,8,0,34,42,0,45.0,0.0,unglabo01,30143,6.499999999999999,BOS
662,30143,Bob Unglaub,1910,124,464,431,101,44.0,0.0,29,0,118,21,0.0,0.0,0.0,0,0,124,0,0,0,0,0,0,0,0,21.0,0.0,unglabo01,30143,0.5,WSH
663,30153,Willie Upshaw,1980,1169,4486,3979,1050,511.0,25.0,570,122,1693,431,381.0,50.0,23.0,0,0,1084,0,0,0,7,0,8,15,36,84.0,53.0,upshawi01,30153,12.669345,TOR
664,30268,Mickey Vernon,1940,1044,4491,4053,1149,550.0,0.0,553,61,1668,379,0.0,0.0,16.0,0,0,1034,0,0,0,0,0,0,0,0,108.0,57.0,vernomi01,30268,12.8,WSH
665,30268,Mickey Vernon,1950,1280,5025,4394,1274,730.0,19.0,620,110,1975,551,202.0,21.0,33.0,0,0,1128,0,0,0,2,0,2,4,0,28.0,32.0,vernomi01,30268,9.706228200000002,WSH
666,30277,George Vico,1940,211,755,663,166,76.0,0.0,65,12,252,60,0.0,0.0,11.0,0,0,195,0,0,0,0,0,0,0,0,2.0,2.0,vicoge01,30277,-1.0,DET
667,30290,Jake Virtue,1890,474,2056,1764,483,256.0,0.0,321,7,664,275,0.0,0.0,15.0,2,0,423,3,5,5,0,25,9,34,0,50.0,0.0,virtuja01,30290,9.5,CLV
668,30317,Rube Waddell,1900,388,1087,1017,163,79.0,0.0,59,4,222,42,0.0,0.0,5.0,385,0,1,0,0,0,0,0,0,0,0,6.0,0.0,wadderu01,30317,-2.3000000000000003,PHA
669,30344,Eddie Waitkus,1940,448,1915,1754,519,162.0,0.0,239,14,704,131,0.0,0.0,7.0,0,0,411,0,0,0,20,0,0,20,0,20.0,0.0,waitked01,30344,8.0,CHC
670,30344,Eddie Waitkus,1950,692,2765,2500,695,211.0,3.0,289,10,885,241,24.0,4.0,4.0,0,0,638,0,0,0,0,0,0,0,0,8.0,8.0,waitked01,30344,-0.4442346,PHI
671,30370,Greg Walker,1980,839,3134,2825,740,442.0,22.0,366,113,1281,265,237.0,28.0,19.0,0,0,688,0,0,0,0,0,0,0,77,18.0,12.0,walkegr01,30370,2.2543088,CHW
672,30374,Johnny Walker,1920,122,467,445,114,51.0,0.0,41,2,145,9,0.0,0.0,3.0,0,13,99,0,0,0,0,0,0,0,0,5.0,0.0,walkejo01,30374,-2.0,PHA
673,30468,Preston Ward,1950,702,2184,1921,484,241.0,15.0,210,49,731,216,80.0,8.0,2.0,0,0,400,0,74,0,17,27,51,95,0,7.0,6.0,wardpr01,30468,1.9707873,PIT
674,30513,John Wathan,1970,239,592,550,149,82.0,11.0,68,6,204,17,14.0,3.0,5.0,0,102,104,0,0,0,2,0,1,3,12,6.0,4.0,wathajo01,30513,0.4990201749,KCR
675,30524,Bob Watson,1970,1393,5625,5000,1507,822.0,53.0,671,149,2272,518,435.0,83.0,44.0,0,9,840,0,0,0,522,0,0,522,26,23.0,24.0,watsobo01,30524,20.835955000000006,HOU
676,30524,Bob Watson,1980,367,1119,990,273,154.0,11.0,114,32,430,116,102.0,14.0,1.0,0,0,240,0,0,0,2,0,0,2,28,3.0,4.0,watsobo01,30524,1.8183711,ATL
677,30567,Ray Webster,1960,252,698,633,154,87.0,3.0,63,15,237,56,44.0,12.0,3.0,0,0,151,0,0,0,14,0,2,16,0,8.0,3.0,webstra02,30567,2.600352,OAK
678,30585,Phil Weintraub,1930,258,866,738,216,88.0,0.0,115,9,301,119,0.0,0.0,5.0,0,0,117,0,0,0,55,9,18,82,0,2.0,0.0,weintph01,30585,3.6,NYG
679,30585,Phil Weintraub,1940,186,764,644,191,119.0,0.0,100,23,307,113,0.0,0.0,0.0,0,0,176,0,0,0,0,0,0,0,0,2.0,0.0,weintph01,30585,6.3,NYG
680,30627,Perry Werden,1890,674,2990,2660,753,437.0,0.0,437,26,1112,279,0.0,0.0,46.0,0,0,669,0,0,0,0,4,2,6,0,151.0,0.0,werdepe01,30627,17.7,STL
681,30637,Vic Wertz,1960,353,1023,920,249,189.0,12.0,88,38,407,86,77.0,9.0,4.0,0,0,225,0,0,0,0,0,0,0,0,0.0,2.0,wertzvi01,30637,2.7090310000000004,DET
682,30686,Lew Whistler,1890,272,1124,1014,247,133.0,0.0,150,12,368,100,0.0,0.0,10.0,0,0,189,16,5,33,15,5,12,32,0,39.0,0.0,whistle01,30686,2.8000000000000003,LOU
683,30695,Bill White,1950,302,1165,1054,293,135.0,9.0,145,35,487,88,83.0,5.0,6.0,0,0,212,0,0,0,88,9,2,99,0,31.0,18.0,whitebi03,30695,2.940843,NYG
684,30695,Bill White,1960,1371,5515,4918,1413,735.0,36.0,698,167,2233,508,443.0,65.0,22.0,0,0,1265,0,0,0,11,28,19,58,0,72.0,50.0,whitebi03,30695,25.46104500000001,STL
685,30737,Fred Whitfield,1960,813,2449,2269,577,356.0,19.0,242,108,1010,138,104.0,34.0,16.0,0,0,584,0,0,0,0,0,0,0,0,7.0,16.0,whitffr01,30737,5.2959032,CLE
686,30828,Eddie Williams,1990,292,946,852,217,134.0,6.0,107,35,361,74,69.0,5.0,11.0,0,0,167,0,17,0,0,0,2,2,52,1.0,4.0,willied01,30828,-0.5012109,SDP
687,30879,Vic Willis,1900,416,1277,1176,191,60.0,0.0,79,1,216,64,0.0,0.0,5.0,398,0,12,0,0,0,0,0,0,0,0,3.0,0.0,willivi01,30879,-2.8000000000000003,BSN
688,31006,John Wockenfuss,1980,476,1404,1199,321,192.0,7.0,157,48,510,194,184.0,10.0,3.0,0,106,153,0,4,0,25,0,10,35,121,3.0,5.0,wockejo01,31006,6.5584045,DET
689,31177,Rudy York,1940,1259,5363,4718,1266,854.0,0.0,653,189,2155,617,0.0,0.0,8.0,0,0,1241,0,0,0,0,0,0,0,0,29.0,22.0,yorkru01,31177,24.1,DET
690,31186,Babe Young,1940,705,2624,2327,633,401.0,0.0,312,76,1012,269,0.0,0.0,14.0,0,0,523,0,0,0,0,71,8,79,0,9.0,0.0,youngba01,31186,10.9,NYG
691,31191,Cy Young,1890,469,1657,1583,339,181.0,0.0,197,11,461,51,0.0,0.0,5.0,464,0,5,0,0,0,0,0,0,0,0,20.0,0.0,youngcy01,31191,-3.5,CLV
692,31241,Norm Zauchin,1950,346,1197,1038,242,159.0,12.0,134,50,424,137,135.0,2.0,8.0,0,0,307,0,0,0,0,0,0,0,0,5.0,1.0,zauchno01,31241,2.371327300000001,BOS
693,31351,Adam LaRoche,2000,838,3230,2877,787,469.0,30.0,402,136,1414,306,269.0,37.0,12.0,0,0,793,0,0,0,0,0,0,0,3,4.0,8.0,larocad01,31351,7.1259320000000015,ATL
694,31351,Adam LaRoche,2010,767,3099,2716,665,413.0,28.0,350,119,1169,343,313.0,30.0,12.0,1,0,675,0,0,0,0,0,0,0,78,9.0,3.0,larocad01,31351,9.45994991,WSN
695,31360,Scott Thorman,2000,175,440,415,92,50.0,2.0,50,16,169,19,16.0,3.0,3.0,0,0,102,0,0,0,21,0,0,21,0,2.0,1.0,thormsc01,31360,-0.9410440000000001,ATL
696,31366,Prince Fielder,2000,675,2804,2380,675,453.0,32.0,382,160,1310,345,279.0,66.0,47.0,0,0,629,0,0,0,0,0,0,0,14,14.0,9.0,fieldpr01,31366,9.516187,MIL
697,31366,Prince Fielder,2010,936,4049,3441,970,575.0,29.0,480,159,1633,502,404.0,98.0,77.0,0,0,695,0,0,0,0,0,0,0,240,4.0,2.0,fieldpr01,31366,16.812962,TEX
698,31447,James Loney,2000,463,1788,1617,477,265.0,13.0,200,45,730,151,129.0,22.0,5.0,0,0,445,0,0,0,0,0,3,3,0,15.0,8.0,loneyja01,31447,1.9936450000000001,LAD
699,31447,James Loney,2010,980,3698,3406,948,404.0,25.0,328,63,1328,246,207.0,39.0,15.0,0,0,947,0,0,0,0,0,0,0,8,23.0,13.0,loneyja01,31447,1.5261496999999995,LAD
700,31471,Lance Niekro,2000,195,535,499,123,79.0,5.0,61,17,210,29,29.0,0.0,2.0,0,0,138,0,0,0,0,0,0,0,1,0.0,2.0,niekrla01,31471,0.2106622,SFG
701,31483,Miguel Cabrera,2010,1360,5795,5028,1595,941.0,48.0,799,268,2733,689,545.0,144.0,30.0,0,0,855,0,310,0,0,0,0,0,187,14.0,8.0,cabremi01,31483,44.33747989999999,DET
702,31485,Adrian Gonzalez,2000,698,2938,2576,724,424.0,20.0,401,137,1304,322,262.0,60.0,18.0,0,0,654,0,0,0,0,0,1,1,35,1.0,2.0,gonzaad01,31485,15.736593300000003,SDP
703,31485,Adrian Gonzalez,2010,1231,5107,4563,1326,778.0,53.0,596,180,2158,460,362.0,98.0,27.0,0,0,1182,0,0,0,0,0,20,20,11,5.0,5.0,gonzaad01,31485,23.067373999999997,LAD
704,31601,Casey Kotchman,2000,520,1871,1674,450,233.0,13.0,195,40,679,157,142.0,15.0,21.0,0,0,465,0,0,0,0,0,0,0,22,9.0,7.0,kotchca01,31601,0.672578997,LAA
705,31601,Casey Kotchman,2010,419,1541,1397,349,155.0,9.0,127,31,504,110,98.0,12.0,22.0,0,0,405,0,0,0,0,0,0,0,4,5.0,2.0,kotchca01,31601,-0.8410430000000002,CLE
706,31606,Mike Napoli,2010,1026,4036,3476,844,563.0,21.0,511,201,1632,491,468.0,23.0,47.0,0,199,678,0,0,0,11,0,0,11,125,22.0,13.0,napolmi01,31606,15.006348,TEX
707,31729,Kevin Youkilis,2000,689,2857,2413,705,408.0,32.0,424,93,1176,354,341.0,13.0,58.0,0,0,474,2,217,0,20,0,2,22,2,19.0,13.0,youklke01,31729,19.320325,BOS
708,31759,Joe Mauer,2010,1159,4966,4348,1279,526.0,28.0,599,71,1792,571,491.0,80.0,16.0,0,314,603,0,0,0,0,0,2,2,227,18.0,12.0,mauerjo01,31759,18.511525,MIN
709,31760,Justin Morneau,2000,867,3601,3189,893,623.0,44.0,478,163,1598,346,281.0,65.0,22.0,0,0,780,0,0,0,0,0,0,0,73,4.0,7.0,morneju01,31760,11.454091,MIN
710,31760,Justin Morneau,2010,678,2791,2510,710,362.0,30.0,294,84,1141,227,200.0,27.0,24.0,0,0,544,0,0,0,0,0,0,0,117,1.0,3.0,morneju01,31760,5.267519000000001,MIN
711,31797,Andy Phillips,2000,259,604,557,139,70.0,4.0,77,14,214,34,34.0,0.0,3.0,0,0,175,8,32,0,3,0,0,3,8,3.0,5.0,phillan01,31797,-0.26036335,NYY
712,37145,Ryan Howard,2000,732,3145,2687,750,640.0,27.0,465,222,1574,406,301.0,105.0,25.0,0,0,706,0,0,0,0,0,0,0,6,10.0,3.0,howarry01,37145,15.2058217,PHI
713,37145,Ryan Howard,2010,840,3386,3020,725,554.0,28.0,383,160,1366,303,254.0,49.0,34.0,0,0,771,0,0,0,0,0,0,0,23,2.0,2.0,howarry01,37145,-0.7466959999999997,PHI
714,37362,Travis Ishikawa,2000,165,492,445,118,58.0,2.0,62,12,179,40,36.0,4.0,4.0,0,0,152,0,0,0,0,0,0,0,0,3.0,2.0,ishiktr01,37362,-0.04828009999999999,SFG
715,37362,Travis Ishikawa,2010,323,558,499,123,79.0,4.0,52,11,190,45,39.0,6.0,5.0,0,0,175,0,0,0,14,0,3,17,2,0.0,0.0,ishiktr01,37362,-0.2485368000000001,SFG
716,37422,Mike Jacobs,2000,549,2089,1906,484,308.0,13.0,243,99,907,163,146.0,17.0,7.0,0,0,394,0,0,0,0,0,0,0,113,5.0,2.0,jacobmi02,37422,2.280295,FLA
717,37587,Dan Johnson,2000,328,1289,1103,273,161.0,17.0,140,44,463,165,158.0,7.0,4.0,0,0,291,0,0,0,1,0,0,1,25,0.0,1.0,johnsda06,37587,1.03198361,OAK
718,37650,Garrett Jones,2010,798,2785,2533,626,351.0,27.0,295,99,1098,219,209.0,10.0,6.0,1,0,451,0,0,0,5,0,269,274,17,17.0,7.0,jonesga02,37650,2.017328,PIT
719,41386,Robb Quinlan,2000,435,1160,1079,303,119.0,5.0,130,25,440,67,65.0,2.0,8.0,0,0,182,0,141,0,60,0,23,83,22,14.0,10.0,quinlro01,41386,-0.9006562,LAA
