,BATTER,NAME,YEAR,YEAR.1,G,PA,AB,H,RBI,SF,R,HR,TB,BB,UBB,IBB,HBP,G_P,G_C,G_1B,G_2B,G_3B,G_SS,G_LF,G_CF,G_RF,G_OF,G_DH,SB,CS,BASEBALLREFERENCECODE,PLAYERID,WARP
456,31724,Hanley Ramirez,2000,10035,618,2753,2439,771,313.0,15.0,470,103,1294,261,235.0,26.0,28,0,0,0,0,0,603,0,0,0,0,2,164,49.0,ramirha01,31724,23.300000000000004
457,31724,Hanley Ramirez,2010,20145,1050,4374,3910,1063,604.0,21.0,579,168,1792,399,360.0,39.0,43,0,0,176,0,99,474,92,0,0,92,176,117,44.0,ramirha01,31724,14.499999999999996
458,32318,Erick Aybar,2000,8030,348,1182,1084,309,118.0,8.0,146,9,415,54,53.0,1.0,12,0,0,0,48,1,271,6,0,2,8,4,26,13.0,aybarer01,32318,5.2
459,32318,Erick Aybar,2010,16108,1106,4445,4091,1093,355.0,31.0,497,49,1509,231,214.0,17.0,40,2,0,0,7,12,1066,0,0,0,0,2,129,49.0,aybarer01,32318,18.4
460,32450,Clint Barmes,2000,14042,532,2077,1904,491,235.0,17.0,249,53,790,90,80.0,10.0,30,0,0,0,218,14,286,0,5,1,6,0,36,23.0,barmecl01,32450,8.3
461,32450,Clint Barmes,2010,12075,654,2090,1901,441,180.0,9.0,185,36,651,126,104.0,22.0,30,0,0,4,102,3,533,0,0,0,0,0,7,7.0,barmecl01,32450,7.5
462,32500,Jason Bartlett,2000,12039,586,2269,2033,583,195.0,16.0,292,25,800,170,163.0,7.0,37,0,0,0,1,0,569,0,0,0,0,8,89,21.0,bartlja01,32500,17.0
463,32500,Jason Bartlett,2010,8047,306,1252,1108,266,91.0,10.0,143,6,350,105,104.0,1.0,11,0,0,0,0,0,296,2,0,0,2,2,34,16.0,bartlja01,32500,1.2999999999999998
464,33713,Ronny Cedeno,2000,10035,434,1353,1245,299,126.0,4.0,138,23,431,62,52.0,10.0,9,0,0,0,80,13,287,8,1,0,9,0,20,12.0,cedenro02,33713,-2.5999999999999996
465,33713,Ronny Cedeno,2010,10060,441,1439,1320,330,113.0,8.0,127,17,474,84,72.0,12.0,6,0,0,1,29,5,366,0,0,0,0,7,19,13.0,cedenro02,33713,1.3
466,34706,Aledmys Diaz,2010,8070,389,1460,1322,363,180.0,17.0,193,51,607,103,93.0,10.0,15,0,0,26,27,61,274,7,0,0,7,2,13,9.0,diazal02,34706,5.6
467,37894,Jeff Keppinger,2000,10034,350,1312,1181,329,121.0,9.0,139,20,460,92,85.0,7.0,9,0,0,8,61,102,166,4,0,1,5,1,7,5.0,keppije01,37894,-0.19999999999999996
468,40963,Jhonny Peralta,2000,14042,832,3456,3101,824,413.0,27.0,440,96,1318,297,290.0,7.0,20,0,0,0,0,113,706,0,0,0,0,15,8,14.0,peraljh01,40963,13.700000000000001
469,40963,Jhonny Peralta,2010,16108,966,3863,3498,937,460.0,36.0,401,106,1473,309,292.0,17.0,18,0,0,3,0,182,753,3,0,0,3,9,9,13.0,peraljh01,40963,17.900000000000002
470,43648,Ryan Theriot,2000,10035,513,2108,1866,538,153.0,9.0,283,14,689,191,188.0,3.0,11,0,0,0,79,9,410,4,0,2,6,0,84,29.0,theriry01,43648,6.300000000000001
471,45386,Mike Aviles,2010,16108,777,2666,2470,628,247.0,27.0,302,49,900,119,117.0,2.0,14,0,0,2,188,187,260,74,9,42,125,9,69,28.0,avilemi01,45386,2.2000000000000006
472,45398,Asdrubal Cabrera,2010,20145,1370,5651,5099,1349,659.0,42.0,670,165,2182,427,405.0,22.0,58,0,0,3,203,164,951,0,0,0,0,24,69,24.0,cabreas01,45398,19.5
473,45472,Brendan Ryan,2010,14091,620,2040,1824,390,144.0,17.0,189,12,527,143,137.0,6.0,23,1,0,8,45,16,548,1,0,2,3,1,39,16.0,ryanbr01,45472,9.100000000000003
474,45606,Stephen Drew,2000,8030,496,2103,1896,512,215.0,23.0,249,50,844,164,142.0,22.0,5,0,0,0,0,0,486,0,0,0,0,1,19,4.0,drewst01,45606,7.6
475,45606,Stephen Drew,2010,16108,772,2814,2507,597,309.0,21.0,316,73,1018,271,260.0,11.0,8,0,0,0,180,27,521,0,0,0,0,2,22,15.0,drewst01,45606,9.600000000000001
476,45619,Yuniesky Betancourt,2000,10035,659,2469,2334,641,229.0,19.0,270,31,911,81,78.0,3.0,6,0,0,0,9,0,648,0,0,0,0,0,24,22.0,betanyu01,45619,2.1000000000000005
477,45619,Yuniesky Betancourt,2010,8046,497,1809,1718,416,228.0,20.0,167,49,662,62,55.0,7.0,4,0,0,68,51,67,304,2,0,0,2,1,6,8.0,betanyu01,45619,-4.0
478,45945,Ian Desmond,2010,20145,1457,5855,5360,1409,699.0,38.0,715,177,2280,382,369.0,13.0,43,1,0,165,0,0,900,157,207,1,365,4,180,56.0,desmoia01,45945,14.7
479,46262,Jed Lowrie,2010,20145,1005,4118,3663,966,452.0,30.0,482,100,1526,398,380.0,18.0,21,0,0,11,407,96,433,0,0,0,0,44,6,3.0,lowrije01,46262,16.3
480,46724,Troy Tulowitzki,2000,8030,432,1839,1625,460,243.0,13.0,268,65,771,178,163.0,15.0,15,0,0,0,0,0,432,0,0,0,0,0,31,23.0,tulowtr01,46724,13.7
481,46724,Troy Tulowitzki,2010,18127,859,3576,3179,931,537.0,30.0,494,160,1607,333,300.0,33.0,32,0,0,0,0,0,836,0,0,0,0,4,26,9.0,tulowtr01,46724,30.5
482,46980,Elvis Andrus,2010,20145,1478,6427,5783,1595,589.0,49.0,810,67,2157,468,463.0,5.0,38,0,0,0,0,0,1454,0,0,0,0,21,269,98.0,andruel01,46980,28.199999999999996
483,47625,Alcides Escobar,2010,18126,1390,5564,5178,1327,431.0,32.0,583,40,1774,227,210.0,17.0,44,0,0,0,3,29,1347,2,7,2,11,0,170,42.0,escobal02,47625,9.799999999999999
484,48486,Cliff Pennington,2010,18126,875,2796,2492,596,212.0,19.0,283,32,832,234,226.0,8.0,12,1,0,3,217,55,539,8,0,0,8,1,73,22.0,pennicl01,48486,10.8
485,49341,Yunel Escobar,2000,6024,371,1546,1361,410,164.0,6.0,214,29,580,143,135.0,8.0,20,0,0,0,21,22,318,0,0,0,0,0,12,12.0,escobyu01,49341,10.1
486,49341,Yunel Escobar,2010,16108,1063,4411,3954,1091,355.0,21.0,475,61,1473,366,358.0,8.0,35,0,0,0,0,350,698,1,0,0,1,7,22,20.0,escobyu01,49341,16.9
487,49628,Everth Cabrera,2010,12075,407,1630,1452,354,101.0,7.0,169,10,463,129,124.0,5.0,9,0,0,0,14,1,386,0,0,0,0,0,113,30.0,cabreev01,49628,4.299999999999999
488,50609,Marwin Gonzalez,2010,16124,909,3169,2891,762,347.0,7.0,355,91,1209,210,200.0,10.0,27,0,0,212,112,133,292,175,3,48,226,9,38,26.0,gonzama01,50609,13.299999999999999
489,51421,Alexei Ramirez,2000,4017,284,1115,1022,289,145.0,12.0,136,36,439,67,61.0,6.0,4,0,0,0,121,1,164,0,11,0,11,1,27,14.0,ramiral03,51421,3.9
490,51421,Alexei Ramirez,2010,14091,1087,4390,4112,1098,445.0,30.0,465,79,1576,196,184.0,12.0,26,1,0,0,1,0,1064,0,0,3,3,3,116,49.0,ramiral03,51421,17.0
491,51611,Miguel Rojas,2010,12099,643,1892,1728,454,165.0,15.0,189,20,602,115,102.0,13.0,21,0,0,98,73,98,416,1,0,0,1,0,19,11.0,rojasmi02,51611,9.1
492,54877,Andrew Romine,2010,18126,581,1323,1198,282,81.0,4.0,149,10,360,82,81.0,1.0,13,7,1,75,87,160,188,24,48,14,86,3,40,11.0,rominan01,54877,1.0
493,55752,Zack Cozart,2010,18135,839,3388,3088,764,305.0,30.0,408,87,1231,219,210.0,9.0,28,0,0,0,17,66,741,0,0,0,0,2,21,4.0,cozarza01,55752,16.0
494,56761,Jean Segura,2010,16124,1045,4440,4135,1181,376.0,19.0,563,76,1680,214,196.0,18.0,46,0,0,0,142,0,905,0,0,0,0,0,181,60.0,segurje01,56761,19.6
495,56850,Ruben Tejada,2010,18127,663,2396,2119,530,158.0,15.0,225,10,672,202,180.0,22.0,36,1,0,0,128,50,476,0,0,0,0,0,16,11.0,tejadru01,56850,3.5000000000000004
496,57278,Starlin Castro,2010,20145,1470,6170,5773,1617,636.0,43.0,664,133,2390,309,278.0,31.0,38,0,0,0,564,45,850,0,0,0,0,2,89,51.0,castrst01,57278,18.200000000000003
497,57302,Freddy Galvis,2010,16124,951,3685,3424,849,370.0,21.0,365,88,1316,201,187.0,14.0,14,0,0,0,126,27,768,11,1,0,12,5,55,20.0,galvifr01,57302,6.8999999999999995
498,57758,Brandon Crawford,2010,18135,1251,4718,4230,1055,536.0,47.0,483,98,1647,398,335.0,63.0,37,0,0,0,0,0,1221,0,0,0,0,0,31,28.0,crawfbr01,57758,23.700000000000003
499,58058,Tim Beckham,2010,12098,472,1751,1614,402,198.0,8.0,201,63,696,111,111.0,0.0,14,0,0,11,88,59,263,13,0,0,13,33,13,12.0,beckhti01,58058,5.6000000000000005
500,58450,Jordy Mercer,2010,16124,895,3267,2966,762,299.0,17.0,315,64,1150,235,179.0,56.0,27,0,0,6,41,3,831,0,0,1,1,1,13,11.0,mercejo03,58450,7.999999999999999
501,58809,Didi Gregorius,2010,16124,851,3382,3096,816,417.0,32.0,417,110,1329,201,186.0,15.0,37,0,0,0,11,2,828,0,0,0,0,2,30,14.0,gregodi01,58809,16.400000000000002
502,59688,Jonathan Villar,2010,14112,779,3002,2689,701,268.0,13.0,381,78,1097,264,257.0,7.0,13,0,0,0,333,54,385,5,8,0,13,3,202,54.0,villajo01,59688,12.1
503,60931,Chris Owings,2010,14112,646,2302,2140,515,210.0,13.0,238,34,782,123,111.0,12.0,13,1,0,0,193,28,243,6,72,74,152,0,75,15.0,owingch01,60931,2.4999999999999996
504,61044,Jose Iglesias,2010,16121,802,2915,2706,739,247.0,13.0,309,32,1005,132,126.0,6.0,40,0,0,0,3,37,754,0,0,0,0,1,52,30.0,iglesjo01,61044,10.5
505,65980,Brad Miller,2010,14112,759,2675,2381,573,293.0,20.0,295,88,998,252,245.0,7.0,11,0,0,75,169,26,376,32,20,7,59,31,35,16.0,millebr02,65980,7.5
506,66810,Adeiny Hechavarria,2010,16124,895,3225,3012,763,271.0,25.0,304,37,1059,159,139.0,20.0,9,0,0,0,37,31,809,0,0,0,0,1,35,19.0,hechaad01,66810,5.5
507,67105,Josh Rutledge,2010,12087,370,1206,1101,284,111.0,7.0,156,20,423,71,69.0,2.0,16,0,0,5,133,47,141,0,0,0,0,2,24,3.0,rutlejo01,67105,-1.4
508,67119,Andrelton Simmons,2010,16124,1030,4153,3836,1029,396.0,28.0,437,67,1457,257,242.0,15.0,22,0,0,0,0,0,1027,0,0,0,0,2,65,24.0,simmoan01,67119,36.9
509,67248,Xander Bogaerts,2010,14112,914,3930,3545,1022,503.0,28.0,542,107,1599,321,307.0,14.0,31,0,0,0,0,53,855,0,0,0,0,1,53,14.0,bogaexa01,67248,19.9
510,67568,Jorge Polanco,2010,12099,441,1871,1682,472,226.0,17.0,232,45,747,147,144.0,3.0,11,0,0,0,5,9,403,0,0,0,0,14,29,18.0,polanjo01,67568,10.2
511,69508,Nick Ahmed,2010,12099,613,2209,2014,475,231.0,23.0,248,55,780,149,138.0,11.0,12,0,0,0,2,0,589,0,0,0,0,0,25,18.0,ahmedni01,69508,10.4
512,69600,Orlando Arcia,2010,8070,479,1676,1549,376,159.0,10.0,160,37,558,109,95.0,14.0,3,0,0,0,0,0,471,0,0,0,0,0,37,16.0,arciaor01,69600,2.3
513,69752,Jose Peraza,2010,10085,520,1885,1758,480,154.0,11.0,200,28,657,75,69.0,6.0,29,2,0,0,173,5,281,41,21,1,63,1,77,30.0,perazjo01,69752,0.4999999999999999
514,69790,Ketel Marte,2010,10085,546,2176,1968,555,219.0,14.0,275,54,881,178,170.0,8.0,10,0,0,0,218,3,273,0,98,0,98,0,38,13.0,marteke01,69790,14.0
515,70327,Marcus Semien,2010,14112,805,3384,3055,783,357.0,14.0,439,108,1310,301,296.0,5.0,7,0,0,0,29,50,722,0,0,0,0,2,62,24.0,semiema01,70327,20.5
516,70387,Javier Baez,2010,12099,665,2473,2316,626,354.0,10.0,344,110,1121,121,91.0,30.0,18,0,0,12,285,104,330,2,0,1,3,2,60,25.0,baezja01,70387,16.7
517,70399,Francisco Lindor,2010,10085,717,3244,2904,835,384.0,34.0,478,130,1433,260,235.0,25.0,21,0,0,0,0,0,705,0,0,0,0,9,93,25.0,lindofr01,70399,28.599999999999998
518,70406,Trevor Story,2010,8070,544,2282,2061,568,347.0,9.0,334,123,1106,189,180.0,9.0,21,0,0,0,0,0,538,0,0,0,0,0,65,21.0,storytr01,70406,17.700000000000003
519,70633,Addison Russell,2010,10085,615,2212,1987,480,253.0,12.0,256,60,778,186,169.0,17.0,24,0,0,0,149,0,460,0,0,0,0,0,17,5.0,russead02,70633,12.1
520,70635,Corey Seager,2010,10085,489,2069,1854,545,266.0,10.0,302,73,910,190,175.0,15.0,15,0,0,0,0,6,471,0,0,0,0,1,10,5.0,seageco01,70635,17.8
521,70917,Trea Turner,2010,10085,482,2124,1944,566,216.0,5.0,332,63,908,160,155.0,5.0,13,0,0,0,42,0,384,0,45,0,45,0,159,30.0,turnetr01,70917,12.799999999999999
522,100502,Carlos Correa,2010,10085,546,2362,2068,573,372.0,26.0,312,102,1012,256,241.0,15.0,12,0,0,0,0,0,544,0,0,0,0,2,33,8.0,correca01,100502,21.099999999999998
523,102503,Tim Anderson,2010,8070,521,2161,2062,570,206.0,7.0,287,64,896,71,69.0,2.0,11,0,0,0,0,0,516,0,0,0,0,1,68,16.0,anderti01,102503,10.3
524,103203,Amed Rosario,2010,6054,357,1417,1335,360,133.0,6.0,167,28,542,63,57.0,6.0,8,0,0,0,0,0,343,1,0,0,1,1,50,24.0,rosaram01,103203,2.5
525,105846,Paul DeJong,2010,6054,382,1597,1436,360,211.0,12.0,220,74,670,119,115.0,4.0,29,0,0,0,20,0,357,0,0,0,0,0,11,6.0,dejonpa01,105846,10.6
526,107168,Dansby Swanson,2010,8070,445,1774,1578,387,192.0,14.0,207,40,608,167,135.0,32.0,7,0,0,0,0,0,441,0,0,0,0,0,26,12.0,swansda01,107168,3.5999999999999996
