,BATTER,NAME,YEAR,YEAR.1,G,PA,AB,H,RBI,SF,R,HR,TB,BB,UBB,IBB,HBP,G_P,G_C,G_1B,G_2B,G_3B,G_SS,G_LF,G_CF,G_RF,G_OF,G_DH,SB,CS,BASEBALLREFERENCECODE,PLAYERID,WARP
140,18591,Toby Atwell,1950,9770,378,1304,1117,290,110.0,7.0,116,9,372,161,35.0,10.0,8,0,344,0,0,0,0,0,0,0,0,0,4,5.0,atwelto01,18591,1.2
141,18621,Joe Azcue,1960,17684,781,2697,2461,625,279.0,29.0,182,48,866,182,142.0,40.0,15,0,745,0,0,0,0,0,0,0,0,0,5,12.0,azcuejo01,18621,9.2
142,18649,Ed Bailey,1950,13692,569,2056,1743,454,247.0,11.0,220,81,778,274,202.0,36.0,11,0,511,0,0,0,0,0,0,0,0,0,12,5.0,baileed01,18649,15.100000000000001
143,18649,Ed Bailey,1960,13741,643,2152,1838,461,293.0,26.0,212,74,760,271,230.0,41.0,14,0,553,5,0,0,0,1,0,0,1,0,5,13.0,baileed01,18649,12.4
144,18725,Chris Bando,1980,17865,498,1467,1284,292,142.0,16.0,134,27,423,138,132.0,6.0,2,0,457,1,0,3,0,0,0,0,0,3,1,5.0,bandoch01,18725,1.5999999999999996
145,18851,Johnny Bassler,1920,13468,767,2763,2240,690,313.0,0.0,245,1,821,422,0.0,0.0,9,0,730,0,0,0,0,0,0,0,0,0,10,6.0,bassljo01,18851,21.299999999999997
146,18856,John Bateman,1960,13762,639,2205,2037,460,231.0,20.0,155,53,714,114,63.0,51.0,21,0,592,0,0,0,0,0,0,0,0,0,1,5.0,batemjo01,18856,0.5
147,18856,John Bateman,1970,5913,378,1380,1293,305,144.0,11.0,95,28,453,58,40.0,18.0,6,0,361,0,0,0,0,0,0,0,0,0,9,5.0,batemjo01,18856,0.5
148,18872,Earl Battey,1960,15708,990,3691,3228,894,410.0,27.0,346,91,1330,376,336.0,40.0,25,0,967,0,0,0,0,0,0,0,0,0,12,10.0,batteea01,18872,17.6
149,18876,Matt Batts,1950,13671,433,1435,1314,349,159.0,5.0,124,21,505,102,5.0,0.0,2,0,377,0,0,0,0,0,0,0,0,0,5,4.0,battsma01,18876,1.2000000000000002
150,19003,Harry Bemis,1900,15244,643,2227,2062,533,218.0,0.0,202,4,688,74,0.0,0.0,36,0,542,28,7,2,0,0,0,2,2,0,46,0.0,bemisha01,19003,7.899999999999999
151,19004,Johnny Bench,1960,5904,328,1292,1182,325,178.0,16.0,157,42,525,85,70.0,15.0,6,0,327,0,0,0,0,0,0,0,0,0,7,12.0,benchjo01,19004,10.7
152,19004,Johnny Bench,1970,19745,1435,6001,5229,1396,1013.0,68.0,792,290,2566,687,575.0,112.0,11,0,1297,67,0,46,0,54,2,54,110,0,56,24.0,benchjo01,19004,59.00000000000001
153,19007,Bruce Benedict,1980,19845,884,2990,2622,637,244.0,19.0,197,18,788,289,242.0,47.0,13,0,873,0,0,0,0,0,0,0,0,0,11,17.0,benedbr01,19007,7.7
154,19040,Bill Bergen,1900,17145,774,2705,2552,446,169.0,0.0,119,2,530,68,0.0,0.0,0,0,768,1,0,0,0,0,0,0,0,0,21,0.0,bergebi01,19040,-4.1
155,19071,Charlie Berry,1930,15469,542,1772,1620,440,213.0,0.0,158,21,616,124,0.0,0.0,1,0,518,0,0,0,0,0,0,0,0,0,10,0.0,berrych02,19071,5.900000000000001
156,19081,Dick Bertell,1960,13742,444,1447,1310,327,112.0,11.0,91,10,409,106,79.0,27.0,3,0,438,0,0,0,0,0,0,0,0,0,2,4.0,bertedi01,19081,3.0
157,19131,Dick Billings,1970,11835,361,1262,1161,269,139.0,12.0,95,15,359,76,68.0,8.0,9,0,248,4,0,7,0,65,0,15,80,3,6,11.0,billidi01,19131,-1.0
158,19255,John Boccabella,1970,9860,365,1098,1012,230,93.0,9.0,78,16,320,64,47.0,17.0,3,0,277,78,0,4,0,0,0,0,0,0,2,5.0,boccajo01,19255,0.29999999999999993
159,19325,Bob Boone,1970,15804,908,3364,2983,799,377.0,39.0,296,52,1137,295,232.0,63.0,11,0,882,7,0,7,0,1,0,0,1,0,18,27.0,boonebo01,19325,13.9
160,19325,Bob Boone,1980,19845,1316,4648,4145,1011,440.0,39.0,372,53,1340,351,324.0,27.0,9,0,1303,0,0,0,0,0,0,0,0,1,19,22.0,boonebo01,19325,13.600000000000001
161,19342,Glenn Borgmann,1970,15804,442,1423,1207,277,137.0,16.0,127,14,367,177,168.0,9.0,3,0,439,0,0,0,0,0,0,0,0,1,4,3.0,borgmgl01,19342,4.9
162,19384,Frank Bowerman,1900,19045,810,2779,2579,626,285.0,0.0,256,9,777,107,0.0,0.0,39,1,646,94,6,3,5,0,1,0,1,0,63,0.0,bowerfr01,19384,8.1
163,19468,Ron Brand,1960,11798,449,1299,1163,280,96.0,6.0,95,3,329,100,84.0,16.0,14,0,340,0,12,10,0,10,1,1,12,0,17,11.0,brandro01,19468,0.5999999999999999
164,19504,Bob Brenly,1980,17865,871,2995,2615,647,333.0,24.0,321,91,1053,318,283.0,35.0,17,0,705,72,0,68,0,3,0,3,6,27,45,38.0,brenlbo01,19504,12.799999999999999
165,19513,Roger Bresnahan,1900,19045,976,3899,3265,931,380.0,0.0,535,20,1249,500,0.0,0.0,56,2,581,33,12,42,8,18,218,41,277,0,151,0.0,bresnro01,19513,31.299999999999997
166,19513,Roger Bresnahan,1910,11475,464,1458,1200,315,147.0,0.0,146,6,435,213,0.0,0.0,11,1,393,0,16,0,0,1,2,0,3,0,61,4.0,bresnro01,19513,11.399999999999999
167,19606,Dick Brown,1960,11775,486,1559,1438,353,165.0,11.0,130,46,543,90,63.0,27.0,5,0,471,0,0,0,0,0,0,0,0,0,5,5.0,browndi01,19606,2.6
168,19712,Fritz Buelow,1900,15228,424,1450,1319,249,110.0,0.0,121,6,324,67,0.0,0.0,11,0,398,8,0,2,0,1,0,8,9,0,20,0.0,buelofr01,19712,-1.5000000000000002
169,19741,Smoky Burgess,1950,17595,930,3090,2751,820,404.0,21.0,339,80,1264,302,127.0,26.0,7,0,726,0,0,0,0,0,0,0,0,0,10,10.0,burgesm01,19741,20.099999999999998
170,19741,Smoky Burgess,1960,15708,715,1863,1664,483,257.0,18.0,142,45,710,171,117.0,54.0,6,0,405,0,0,0,0,0,0,0,0,0,3,4.0,burgesm01,19741,12.999999999999998
171,19926,Roy Campanella,1950,15628,1002,3988,3490,964,729.0,18.0,530,211,1768,430,126.0,30.0,26,0,978,0,0,0,0,0,0,0,0,0,19,15.0,camparo01,19926,29.900000000000002
172,19962,Chris Cannizzaro,1960,15712,421,1209,1068,246,71.0,7.0,69,5,314,114,95.0,19.0,4,0,404,0,0,0,0,0,0,1,1,0,1,9.0,cannich01,19962,4.2
173,20030,Bill Carrigan,1910,13391,521,1686,1432,365,175.0,0.0,151,5,449,181,0.0,0.0,18,0,490,6,0,0,0,0,0,0,0,0,31,14.0,carribi02,20030,9.299999999999999
174,20062,Paul Casanova,1960,9835,488,1757,1671,389,160.0,15.0,139,30,546,57,42.0,15.0,6,0,474,0,0,0,0,0,0,0,0,0,2,4.0,casanpa01,20062,2.9000000000000004
175,20062,Paul Casanova,1970,9860,371,1173,1115,238,92.0,9.0,75,20,342,44,34.0,10.0,3,0,337,0,0,0,0,0,0,0,0,0,0,6.0,casanpa01,20062,-1.5999999999999999
176,20128,Rick Cerone,1980,19845,888,3071,2761,677,310.0,38.0,272,43,951,215,209.0,6.0,20,2,871,2,0,1,0,0,0,1,1,2,3,12.0,ceronri01,20128,5.500000000000001
177,20215,Harry Chiti,1950,13681,387,1264,1148,288,146.0,12.0,108,34,449,86,63.0,16.0,6,0,351,0,0,0,0,0,0,0,0,0,3,4.0,chitiha01,20215,1.6
178,20303,Boileryard Clarke,1900,11415,520,1930,1773,459,183.0,0.0,184,13,583,91,0.0,0.0,31,0,362,143,0,0,0,0,0,0,0,0,26,0.0,clarkbo02,20303,5.3
179,20312,Nig Clarke,1900,9535,374,1276,1153,311,105.0,0.0,127,6,416,98,0.0,0.0,6,0,347,0,0,0,0,0,0,0,0,0,13,0.0,clarkni01,20312,9.3
180,20317,Tommy Clarke,1910,17226,682,1922,1656,440,181.0,0.0,161,6,591,210,0.0,0.0,11,0,559,1,0,0,0,0,0,0,0,0,39,4.0,clarkto01,20317,10.0
181,20345,Verne Clemons,1920,9610,382,1138,1025,300,118.0,0.0,64,3,369,93,0.0,0.0,2,0,331,0,0,0,0,0,0,0,0,0,2,1.0,clemove01,20345,4.2
182,20382,Mickey Cochrane,1920,9635,646,2607,2204,693,334.0,0.0,404,43,1014,295,0.0,0.0,9,0,636,0,0,0,0,0,0,0,0,0,35,24.0,cochrmi01,20382,14.5
183,20382,Mickey Cochrane,1930,15468,836,3599,2965,959,498.0,0.0,637,76,1456,562,0.0,0.0,20,0,815,0,0,0,0,1,0,0,1,0,29,21.0,cochrmi01,20382,34.1
184,20449,Pat Collins,1920,17320,532,1450,1183,303,167.0,0.0,144,33,459,231,0.0,0.0,4,0,398,5,0,0,0,0,0,0,0,0,4,5.0,collipa01,20449,5.7
185,20580,Walker Cooper,1940,19445,879,3286,3060,880,546.0,0.0,387,109,1423,180,0.0,0.0,13,0,798,0,0,0,0,0,0,0,0,0,14,0.0,coopewa01,20580,18.4
186,20580,Walker Cooper,1950,15628,594,1792,1642,461,266.0,1.0,186,64,757,129,11.0,3.0,9,0,425,0,0,0,0,0,0,0,0,0,4,1.0,coopewa01,20580,10.7
187,20610,Vic Correll,1970,13831,400,1269,1113,251,122.0,8.0,123,29,405,128,109.0,19.0,8,0,370,0,0,0,0,0,0,0,0,0,2,8.0,correvi01,20610,-0.5000000000000001
188,20644,Clint Courtney,1950,17595,840,2895,2596,703,297.0,16.0,243,37,969,224,111.0,19.0,38,0,728,0,0,0,0,0,0,0,0,0,3,15.0,courtcl01,20644,6.8999999999999995
189,20692,Del Crandall,1950,15642,977,3546,3179,796,443.0,24.0,394,136,1352,285,138.0,61.0,14,0,931,2,0,0,0,1,0,9,10,0,15,11.0,crandde01,20692,18.900000000000002
190,20692,Del Crandall,1960,13741,529,1796,1619,420,180.0,18.0,170,39,592,130,96.0,34.0,7,0,485,12,0,0,0,0,0,0,0,0,9,17.0,crandde01,20692,8.9
191,20726,Lou Criger,1900,19045,782,2735,2443,519,240.0,0.0,236,8,686,207,0.0,0.0,15,0,761,8,0,1,0,1,0,0,1,0,36,0.0,crigelo01,20726,12.4
192,20774,Buck Crouse,1920,13482,428,1332,1188,312,147.0,0.0,114,8,392,97,0.0,0.0,10,0,402,0,0,0,0,0,0,0,0,0,13,9.0,crousbu01,20774,3.1
193,20899,Clay Dalrymple,1960,19645,1043,3425,2961,693,318.0,26.0,233,53,994,364,290.0,74.0,21,0,974,0,0,0,0,0,0,0,0,0,3,13.0,dalrycl01,20899,16.0
194,20924,Harry Danning,1930,13552,501,1690,1580,464,216.0,0.0,195,36,688,88,0.0,0.0,8,0,438,0,0,0,0,0,0,0,0,0,6,0.0,danniha01,20924,8.8
195,20924,Harry Danning,1940,5823,389,1504,1391,383,181.0,0.0,168,21,544,99,0.0,0.0,6,0,363,1,0,0,0,0,0,0,0,0,7,0.0,danniha01,20924,6.800000000000001
196,20991,Jody Davis,1980,17865,1070,3953,3557,875,489.0,39.0,364,127,1442,330,286.0,44.0,9,0,1035,3,0,0,0,0,0,0,0,0,7,16.0,davisjo02,20991,16.2
197,21005,Spud Davis,1930,19345,1058,3656,3306,1019,515.0,0.0,306,60,1436,293,0.0,0.0,17,0,958,5,0,2,0,0,0,0,0,0,5,0.0,davissp01,21005,20.400000000000002
198,21047,Hank Deberry,1920,15404,573,1876,1689,448,215.0,0.0,149,11,585,136,0.0,0.0,5,0,511,0,0,0,0,0,0,0,0,0,13,5.0,deberha01,21047,0.8000000000000002
199,21117,Rick Dempsey,1970,19745,587,1836,1620,383,142.0,15.0,161,18,515,176,171.0,5.0,4,0,504,0,0,1,0,3,0,14,17,19,11,8.0,dempsri01,21117,8.5
200,21117,Rick Dempsey,1980,19845,1043,3228,2782,647,293.0,24.0,333,72,1021,367,360.0,7.0,14,0,1009,2,0,0,0,3,0,3,6,2,8,9.0,dempsri01,21117,16.200000000000003
201,21140,Gene Desautels,1930,13540,383,1303,1115,274,112.0,0.0,133,2,341,150,0.0,0.0,5,0,374,0,0,0,0,0,0,0,0,0,7,4.0,desauge01,21140,0.8999999999999998
202,21166,Bo Diaz,1980,19845,932,3368,3114,799,440.0,28.0,315,85,1220,192,170.0,22.0,13,0,904,0,0,0,0,0,0,0,0,3,9,17.0,diazbo01,21166,11.9
203,21174,Bill Dickey,1930,19345,1213,5016,4474,1431,937.0,0.0,722,168,2294,485,0.0,0.0,23,0,1179,0,0,0,0,0,0,0,0,0,26,18.0,dickebi01,21174,43.900000000000006
204,21174,Bill Dickey,1940,9712,436,1556,1364,390,205.0,0.0,147,24,545,179,0.0,0.0,7,0,396,0,0,0,0,0,0,0,0,0,6,8.0,dickebi01,21174,11.399999999999999
205,21187,Dick Dietz,1970,7886,400,1431,1141,312,209.0,9.0,166,45,517,269,245.0,24.0,7,0,316,36,0,0,0,0,0,0,0,0,3,4.0,dietzdi01,21187,9.3
206,21292,Red Dooin,1900,15244,865,3010,2823,664,246.0,0.0,237,8,828,102,0.0,0.0,17,0,811,5,1,2,0,8,2,1,11,0,103,0.0,dooinre01,21292,5.3
207,21292,Red Dooin,1910,13391,425,1261,1181,297,98.0,0.0,96,2,364,53,0.0,0.0,3,0,384,0,0,0,0,3,1,1,5,0,30,6.0,dooinre01,21292,-0.39999999999999986
208,21428,Dave Duncan,1970,13811,730,2603,2358,526,275.0,14.0,237,93,879,202,189.0,13.0,13,0,696,3,0,0,0,0,0,0,0,10,4,10.0,duncada01,21428,8.299999999999999
209,21482,Duffy Dyer,1970,19745,642,2057,1808,401,150.0,10.0,135,23,560,210,162.0,48.0,19,0,575,0,0,0,0,0,0,1,1,0,10,4.0,dyerdu01,21482,3.8
210,21499,Jake Early,1940,15556,715,2427,2124,510,250.0,0.0,208,32,739,276,0.0,0.0,11,0,670,0,0,0,0,0,0,0,0,0,7,8.0,earlyja01,21499,8.899999999999999
211,21511,Ted Easterly,1910,11475,608,1880,1733,532,234.0,0.0,183,7,683,94,0.0,0.0,8,0,383,0,0,0,0,1,2,84,87,0,35,8.0,eastete01,21511,9.4
212,21544,Bruce Edwards,1940,7790,382,1357,1197,327,184.0,0.0,137,26,483,134,0.0,0.0,6,0,308,1,0,15,0,25,0,0,25,0,7,0.0,edwarbr01,21544,6.0
213,21550,Johnny Edwards,1960,17685,987,3474,3103,755,375.0,30.0,301,62,1119,308,237.0,71.0,11,0,936,0,0,0,0,0,0,0,0,0,9,17.0,edwarjo01,21550,11.399999999999999
214,21550,Johnny Edwards,1970,9860,483,1658,1474,351,149.0,13.0,129,19,496,157,110.0,47.0,5,0,456,0,0,0,0,0,0,0,0,0,6,6.0,edwarjo01,21550,3.5
215,21602,John Ellis,1970,19745,765,2586,2370,630,353.0,26.0,243,66,952,170,155.0,15.0,16,0,279,247,0,5,0,0,0,0,0,148,3,7.0,ellisjo01,21602,4.9
216,21632,Dave Engle,1980,17865,594,1784,1643,431,181.0,14.0,201,31,638,120,113.0,7.0,3,0,197,43,0,3,0,17,1,119,137,118,5,5.0,engleda01,21632,3.7
217,21681,Jim Essian,1970,13832,437,1329,1136,278,132.0,15.0,127,21,397,147,144.0,3.0,4,0,395,10,1,14,0,3,0,1,4,4,5,7.0,essiaji01,21681,7.8999999999999995
218,21690,Andy Etchebarren,1960,11797,387,1313,1160,263,136.0,8.0,128,27,411,123,90.0,33.0,17,0,380,0,0,0,0,0,0,0,0,0,2,3.0,etchean01,21690,5.2
219,21690,Andy Etchebarren,1970,17766,561,1621,1458,352,173.0,11.0,117,22,486,123,115.0,8.0,14,0,551,0,0,0,0,0,0,0,0,0,11,11.0,etchean01,21690,5.5
220,21701,Al Evans,1940,17502,595,1946,1719,436,178.0,0.0,161,11,570,205,0.0,0.0,5,0,543,0,0,0,0,0,0,0,0,0,14,9.0,evansal01,21701,4.5
221,21778,Duke Farrell,1900,11415,322,1179,1092,292,119.0,0.0,103,1,368,51,0.0,0.0,13,0,262,41,0,0,0,0,0,0,0,0,18,0.0,farredu01,21778,5.0
222,21822,Joe Ferguson,1970,19745,859,3223,2674,648,400.0,31.0,367,109,1107,496,443.0,53.0,9,0,651,1,0,0,0,14,1,181,196,0,20,10.0,fergujo01,21822,20.4
223,21833,Rick Ferrell,1930,19345,1196,4664,3965,1160,529.0,0.0,504,25,1541,615,0.0,0.0,6,0,1162,0,0,0,0,0,0,0,0,0,20,25.0,ferreri01,21833,26.099999999999998
224,21833,Rick Ferrell,1940,13602,624,2227,1919,499,185.0,0.0,162,3,608,284,0.0,0.0,3,0,599,0,0,0,0,0,0,0,0,0,8,8.0,ferreri01,21833,7.1000000000000005
225,21893,William Fischer,1910,9575,412,1224,1099,301,115.0,0.0,109,10,411,90,0.0,0.0,6,0,321,2,0,0,0,0,0,0,0,0,20,1.0,fischwi01,21893,6.3
226,21925,Ed Fitz Gerald,1950,19545,630,1842,1664,430,164.0,5.0,152,16,558,145,76.0,3.0,10,0,499,5,0,2,0,0,0,0,0,0,5,6.0,fitzged01,21925,1.1
227,21934,Mike Fitzgerald,1980,13902,571,1846,1616,389,207.0,16.0,148,29,558,188,152.0,36.0,7,0,522,1,1,8,0,9,0,1,10,0,17,15.0,fitzgmi02,21934,0.2999999999999998
228,22020,Barry Foote,1970,13832,558,1871,1730,408,189.0,14.0,159,45,642,111,84.0,27.0,10,0,523,1,0,2,0,0,0,0,0,0,9,5.0,footeba01,22020,3.4000000000000004
229,22048,Ray Fosse,1970,17767,879,3084,2825,737,315.0,19.0,288,59,1054,195,161.0,34.0,17,0,844,13,1,0,0,0,0,0,0,12,14,19.0,fossera01,22048,14.199999999999998
230,22109,Bill Freehan,1960,15723,967,3765,3299,865,416.0,26.0,399,110,1353,346,300.0,46.0,72,0,883,77,0,0,0,0,0,1,1,0,18,10.0,freehbi01,22109,24.9
231,22109,Bill Freehan,1970,13811,807,3134,2774,726,342.0,22.0,307,90,1149,280,259.0,21.0,42,0,698,80,0,0,0,1,0,0,1,7,6,11.0,freehbi01,22109,19.999999999999996
232,22266,Joe Garagiola,1950,9760,420,1362,1181,315,175.0,2.0,123,29,481,161,0.0,0.0,11,0,367,0,0,0,0,0,0,0,0,0,5,2.0,garagjo01,22266,6.3999999999999995
233,22414,Patsy Gharrity,1920,9615,444,1543,1341,347,177.0,0.0,179,18,505,141,0.0,0.0,10,0,358,40,0,0,0,1,0,0,1,0,19,13.0,gharrpa01,22414,7.1000000000000005
234,22421,Jake Gibbs,1960,15724,419,1408,1280,291,99.0,9.0,111,12,374,101,84.0,17.0,11,0,364,0,0,1,0,0,0,0,0,0,24,20.0,gibbsja01,22421,4.1
235,22426,Frank Gibson,1920,13468,448,1176,1098,309,144.0,0.0,113,8,427,52,0.0,0.0,4,0,282,32,0,2,0,0,0,0,0,0,10,7.0,gibsofr01,22426,2.0
236,22427,George Gibson,1900,9535,533,1939,1772,400,166.0,0.0,129,9,533,112,0.0,0.0,9,0,524,1,0,0,0,0,0,0,0,0,18,0.0,gibsoge01,22427,5.7
237,22427,George Gibson,1910,17226,680,2251,2004,493,179.0,0.0,166,6,645,174,0.0,0.0,17,0,670,0,0,0,0,0,0,0,0,0,22,3.0,gibsoge01,22427,9.200000000000001
238,22497,Joe Ginsberg,1950,17590,615,1788,1543,368,161.0,12.0,149,20,498,206,69.0,8.0,13,0,514,0,0,0,0,0,0,0,0,0,6,5.0,ginsbjo01,22497,0.8
239,22587,Mike Gonzalez,1910,13411,546,1579,1403,336,105.0,0.0,143,4,420,131,0.0,0.0,12,0,429,45,0,0,0,1,1,4,6,0,40,2.0,gonzami01,22587,5.9
240,22587,Mike Gonzalez,1920,15400,464,1537,1393,377,152.0,0.0,139,9,493,100,0.0,0.0,8,0,420,15,0,0,0,0,0,0,0,0,12,8.0,gonzami01,22587,3.8
241,22592,Johnny Gooch,1920,17325,686,2219,2010,581,261.0,0.0,192,5,733,168,0.0,0.0,13,0,653,0,0,0,0,0,0,0,0,0,11,5.0,goochjo01,22592,4.8999999999999995
242,22643,Hank Gowdy,1910,17227,578,1854,1620,410,176.0,0.0,158,10,542,174,0.0,0.0,18,0,493,50,0,0,0,0,0,0,0,0,45,4.0,gowdyha01,22643,13.700000000000001
243,22643,Hank Gowdy,1920,13464,456,1260,1090,323,144.0,0.0,112,11,431,134,0.0,0.0,11,0,385,1,0,0,0,0,0,0,0,0,14,3.0,gowdyha01,22643,10.2
244,22650,Earl Grace,1930,13538,600,1991,1797,473,234.0,0.0,162,29,662,176,0.0,0.0,5,0,530,1,0,0,0,0,0,0,0,0,1,0.0,graceea01,22650,5.699999999999999
245,22654,Mike Grady,1900,9516,475,1732,1512,414,194.0,0.0,211,20,615,173,0.0,0.0,26,0,279,140,5,8,11,3,0,5,8,0,49,0.0,gradymi01,22654,8.6
246,22809,Jerry Grote,1960,11797,580,1923,1733,403,150.0,11.0,144,19,535,151,114.0,37.0,12,0,562,0,0,2,0,0,0,0,0,0,9,13.0,groteje01,22809,4.9
247,22809,Jerry Grote,1970,17766,817,2857,2548,672,245.0,21.0,204,19,853,245,205.0,40.0,13,0,763,0,0,25,0,1,0,2,3,0,5,10.0,groteje01,22809,9.999999999999998
248,22820,Frank Grube,1930,11601,376,1236,1086,268,106.0,0.0,120,1,338,129,0.0,0.0,7,0,355,0,0,0,0,0,0,0,0,0,12,5.0,grubefr01,22820,0.40000000000000013
249,22827,Mike Guerra,1940,11679,395,1204,1080,263,120.0,0.0,122,6,329,93,0.0,0.0,1,0,327,0,0,0,0,1,0,0,1,0,19,8.0,guerrmi01,22827,-1.2999999999999998
250,22942,Tom Haller,1960,17685,1039,3781,3287,839,412.0,28.0,384,117,1363,405,328.0,77.0,31,0,990,4,0,0,0,2,0,9,11,0,11,27.0,halleto01,22942,25.900000000000002
251,23035,Bubbles Hargrave,1920,15396,766,2671,2367,744,359.0,0.0,298,29,1091,206,0.0,0.0,32,0,686,0,0,0,0,0,0,0,0,0,27,16.0,hargrbu01,23035,16.6
252,23036,Pinky Hargrave,1920,11555,418,1170,1063,304,185.0,0.0,125,28,469,79,0.0,0.0,7,0,270,0,0,8,0,1,0,0,1,0,11,3.0,hargrpi01,23036,5.1
253,23037,Charlie Hargreaves,1920,13482,412,1264,1157,314,137.0,0.0,92,4,391,75,0.0,0.0,6,0,354,2,0,0,0,0,0,0,0,0,6,2.0,hargrch01,23037,0.6
254,23123,Gabby Hartnett,1920,15404,709,2521,2198,630,364.0,0.0,303,81,1078,252,0.0,0.0,17,0,614,31,0,0,0,0,0,0,0,0,22,7.0,hartnga01,23123,19.4
255,23123,Gabby Hartnett,1930,19345,1180,4538,4020,1220,777.0,0.0,541,149,1978,431,0.0,0.0,17,0,1123,1,0,0,0,0,0,0,0,0,6,0.0,hartnga01,23123,39.4
256,23142,Ron Hassey,1980,19845,946,3153,2770,754,361.0,29.0,300,59,1088,321,296.0,25.0,19,0,761,18,0,0,0,0,0,0,0,78,10,9.0,hassero01,23142,13.899999999999999
257,23183,Frankie Hayes,1930,11617,522,1907,1693,456,273.0,0.0,229,57,742,189,0.0,0.0,7,0,495,0,0,0,0,0,0,0,0,0,11,10.0,hayesfr01,23183,3.4000000000000004
258,23183,Frankie Hayes,1940,15548,842,3214,2800,708,355.0,0.0,316,62,1056,375,0.0,0.0,6,0,816,4,0,0,0,0,0,0,0,0,19,10.0,hayesfr01,23183,9.500000000000002
259,23192,Ray Hayworth,1930,19345,663,2228,1995,531,229.0,0.0,214,5,670,191,0.0,0.0,6,0,647,0,0,0,0,0,0,0,0,0,2,6.0,haywora01,23192,2.9999999999999996
260,23200,Fran Healy,1970,15796,464,1486,1316,328,141.0,2.0,144,20,459,154,150.0,4.0,2,0,410,0,0,0,0,0,0,0,0,15,30,17.0,healyfr02,23200,6.6000000000000005
261,23217,Mike Heath,1980,19845,1047,3652,3353,845,384.0,22.0,387,75,1257,231,213.0,18.0,13,0,866,4,1,31,3,56,1,116,173,37,46,34.0,heathmi02,23217,13.8
262,23234,Jim Hegan,1940,11673,603,2008,1806,428,191.0,0.0,195,27,623,170,0.0,0.0,2,0,596,0,0,0,0,0,0,0,0,0,12,11.0,heganji01,23234,3.7
263,23234,Jim Hegan,1950,19545,1039,3265,2923,650,329.0,14.0,351,64,1003,285,103.0,14.0,1,0,1011,0,0,0,0,0,0,0,0,0,3,13.0,heganji01,23234,2.3000000000000003
264,23274,Rollie Hemsley,1930,19345,977,3498,3169,848,350.0,0.0,381,21,1177,262,0.0,0.0,4,0,902,2,0,0,0,6,1,0,7,0,23,12.0,hemslro01,23274,3.3
265,23274,Rollie Hemsley,1940,13603,478,1616,1510,369,150.0,0.0,136,10,499,80,0.0,0.0,0,0,451,0,0,0,0,0,0,0,0,0,4,6.0,hemslro01,23274,1.7000000000000002
266,23287,Ellie Hendricks,1970,19745,527,1612,1410,306,169.0,14.0,150,43,500,171,138.0,33.0,9,1,462,4,0,0,0,0,0,0,0,3,1,4.0,hendrel01,23287,4.8
267,23297,Butch Henline,1920,17325,726,2356,2078,609,264.0,0.0,255,40,866,190,0.0,0.0,38,0,601,4,0,0,0,5,1,0,6,0,18,10.0,henlibu01,23297,8.1
268,23315,John Henry,1910,17226,687,2245,1920,397,171.0,0.0,161,2,487,244,0.0,0.0,21,0,629,40,0,0,0,0,0,0,0,0,55,12.0,henryjo02,23315,5.000000000000001
269,23361,Ed Herrmann,1970,17766,818,2724,2436,585,288.0,23.0,215,72,892,229,175.0,54.0,21,0,723,0,0,0,0,0,0,0,0,36,6,6.0,herrmed01,23361,5.500000000000001
270,23440,Marc Hill,1970,13832,425,1355,1184,270,141.0,15.0,95,23,379,144,117.0,27.0,2,0,395,4,0,1,0,0,0,0,0,0,1,5.0,hillma01,23440,2.9
271,23538,Shanty Hogan,1930,15468,672,2369,2188,631,318.0,0.0,194,43,863,143,0.0,0.0,21,0,626,0,0,0,0,0,0,0,0,0,3,2.0,hogansh01,23538,11.7
272,23650,Frank House,1950,15640,613,2131,1944,484,229.0,17.0,199,47,706,147,85.0,25.0,11,0,558,0,0,0,0,0,0,0,0,0,6,7.0,housefr03,23650,2.6999999999999993
273,23673,Elston Howard,1960,17676,1072,3962,3619,985,502.0,36.0,414,115,1526,274,219.0,55.0,21,0,961,28,0,0,0,2,0,0,2,0,6,6.0,howarel01,23673,21.8
274,23759,Terry Humphrey,1970,17775,415,1170,1055,223,85.0,12.0,69,6,282,68,64.0,4.0,13,0,399,0,1,1,0,0,0,0,0,0,5,5.0,humphte01,23759,-0.5000000000000002
275,23764,Randy Hundley,1960,11799,620,2394,2156,527,252.0,18.0,227,58,803,179,157.0,22.0,12,0,620,0,0,0,0,0,0,0,0,0,6,10.0,hundlra01,23764,11.899999999999999
276,23764,Randy Hundley,1970,15788,441,1403,1286,286,129.0,9.0,84,24,400,92,73.0,19.0,1,0,406,0,0,0,0,0,0,0,0,0,6,7.0,hundlra01,23764,-0.30000000000000016
277,23978,Cliff Johnson,1970,15804,608,1909,1617,411,289.0,10.0,234,90,775,251,227.0,24.0,29,0,178,111,0,0,0,54,0,4,58,148,3,3.0,johnscl01,23978,9.0
278,24181,Mike Kahoe,1900,17139,393,1336,1263,271,101.0,0.0,101,4,351,39,0.0,0.0,4,0,362,7,0,2,2,0,1,1,2,0,20,0.0,kahoemi01,24181,-0.7
279,24220,Ray Katt,1950,15644,417,1177,1071,248,120.0,12.0,92,32,381,74,46.0,7.0,6,0,400,0,0,0,0,0,0,0,0,0,2,2.0,kattra01,24220,0.19999999999999998
