,BATTER,NAME,YEAR,YEAR.1,G,PA,AB,H,RBI,SF,R,HR,TB,BB,UBB,IBB,HBP,G_P,G_C,G_1B,G_2B,G_3B,G_SS,G_LF,G_CF,G_RF,G_OF,G_DH,SB,CS,BASEBALLREFERENCECODE,PLAYERID,WARP
417,29807,Wayne Terwilliger,1950,13678,628,2265,1978,476,152.0,4.0,260,20,645,231,54.0,1.0,10,0,0,1,569,14,6,0,1,0,1,0,31,14.0,terwiwa01,29807,6.8
418,29813,Tim Teufel,1980,13902,679,2461,2150,567,255.0,19.0,297,51,877,263,248.0,15.0,10,0,0,40,612,1,1,0,0,0,0,2,10,13.0,teufeti01,29813,13.000000000000002
419,29841,Derrel Thomas,1970,17775,1031,3943,3508,871,280.0,21.0,432,32,1159,334,312.0,22.0,22,0,0,18,517,73,158,17,282,3,302,0,113,71.0,thomade01,29841,4.299999999999999
420,29878,Fresco Thompson,1920,9635,469,2117,1899,579,182.0,0.0,297,8,770,157,0.0,0.0,4,0,0,0,467,0,0,0,0,0,0,0,57,1.0,thompfr03,29878,1.9
421,29930,Cotton Tierney,1920,11535,630,2489,2299,681,331.0,0.0,266,31,953,109,0.0,0.0,13,0,0,1,447,118,6,3,0,10,13,0,28,31.0,tiernco01,29930,5.6
422,30046,Manny Trillo,1970,13832,772,2958,2659,679,288.0,29.0,244,28,890,214,195.0,19.0,18,0,0,0,762,0,2,0,0,0,0,0,25,32.0,trillma01,30046,2.8
423,30046,Manny Trillo,1980,19845,1008,3615,3291,883,283.0,20.0,354,33,1160,238,222.0,16.0,16,0,0,85,756,110,14,0,0,0,0,0,31,25.0,trillma01,30046,8.399999999999999
424,30118,Mike Tyson,1970,15804,844,2734,2526,616,238.0,20.0,241,22,829,153,101.0,52.0,11,0,0,0,467,5,368,0,0,0,0,0,21,16.0,tysonmi01,30118,1.2999999999999996
425,30259,Emil Verban,1940,11679,804,3062,2869,789,240.0,0.0,293,1,942,105,0.0,0.0,10,0,0,0,792,0,0,0,0,0,0,0,21,0.0,verbaem01,30259,5.6
426,30286,Jim Viox,1910,9570,506,1989,1703,465,191.0,0.0,214,7,610,222,0.0,0.0,12,0,0,0,422,34,20,0,2,5,7,0,39,22.0,vioxji01,30286,9.7
427,30443,Bill Wambsganss,1910,11499,667,2646,2333,587,221.0,0.0,245,2,714,175,0.0,0.0,26,0,0,3,469,40,142,0,0,0,0,0,73,16.0,wambsbi01,30443,3.0
428,30443,Bill Wambsganss,1920,13461,824,3455,2908,772,300.0,0.0,465,5,999,315,0.0,0.0,21,0,0,6,736,6,33,0,0,0,0,0,67,58.0,wambsbi01,30443,0.9999999999999999
429,30450,Aaron Ward,1920,17316,1004,4024,3519,952,442.0,0.0,450,50,1365,331,0.0,0.0,25,0,0,0,805,169,15,0,0,0,0,0,35,38.0,wardaa01,30450,14.3
430,30559,Skeeter Webb,1940,17496,597,2095,1947,411,138.0,0.0,177,1,499,109,0.0,0.0,2,0,0,0,280,4,273,0,0,0,0,0,31,25.0,webbsk01,30559,-4.199999999999999
431,30587,Al Weis,1960,15724,714,1619,1446,321,103.0,7.0,172,6,397,108,99.0,9.0,13,0,0,0,439,7,189,0,4,0,4,0,54,21.0,weisal01,30587,2.9000000000000004
432,30708,Frank White,1970,13832,835,2701,2495,621,253.0,18.0,319,32,881,128,124.0,4.0,10,0,0,0,676,20,149,0,0,0,0,2,101,42.0,whitefr01,30708,11.0
433,30708,Frank White,1980,19845,1407,5509,5123,1333,612.0,44.0,573,126,2054,274,251.0,23.0,17,0,0,0,1396,1,1,0,1,0,1,4,76,41.0,whitefr01,30708,24.2
434,30726,Burgess Whitehead,1930,11614,620,2391,2218,603,181.0,0.0,296,12,752,104,0.0,0.0,21,0,0,0,527,37,48,0,0,0,0,0,32,0.0,whitebu01,30726,6.500000000000001
435,30726,Burgess Whitehead,1940,5827,304,1171,1098,280,64.0,0.0,119,5,344,46,0.0,0.0,8,0,0,0,191,79,5,0,0,0,0,0,19,0.0,whitebu01,30726,-0.6
436,30769,Alan Wiggins,1980,13888,631,2553,2247,581,118.0,9.0,346,5,695,235,231.0,4.0,8,0,0,45,342,0,0,123,67,20,210,44,242,68.0,wiggial01,30769,7.199999999999999
437,30781,Rob Wilfong,1980,15868,654,2101,1901,442,178.0,9.0,202,28,624,140,131.0,9.0,8,0,0,0,560,18,12,1,8,0,9,3,25,21.0,wilforo01,30781,3.8000000000000003
438,30819,Davey Williams,1950,9765,504,1935,1735,438,158.0,5.0,228,31,609,157,15.0,2.0,18,0,0,0,468,0,0,0,0,0,0,0,6,12.0,willida03,30819,5.2
439,30822,Dib Williams,1930,11595,475,1745,1574,421,201.0,0.0,198,29,606,133,0.0,0.0,7,0,0,3,215,31,195,1,0,0,1,0,7,3.0,willidi01,30822,3.1
440,30836,Jimmy Williams,1900,19045,1304,5423,4864,1288,680.0,0.0,654,40,1844,414,0.0,0.0,30,0,0,1,1176,122,4,0,0,0,0,0,125,0.0,williji01,30836,25.6
441,30865,Woody Williams,1940,5832,318,1313,1204,297,73.0,0.0,127,1,347,84,0.0,0.0,4,0,0,0,300,7,5,0,0,0,0,0,13,0.0,williwo01,30865,3.3
442,30883,Bump Wills,1970,5934,455,1853,1623,438,165.0,11.0,255,23,599,181,167.0,14.0,8,0,0,1,452,0,2,0,0,0,0,0,115,37.0,willsbu01,30883,12.3
443,30883,Bump Wills,1980,5943,376,1586,1407,369,137.0,18.0,217,13,492,129,123.0,6.0,9,0,0,0,348,0,0,0,0,0,0,1,81,28.0,willsbu01,30883,4.2
444,30992,Mickey Witek,1940,13608,581,2325,2147,595,196.0,0.0,239,22,744,148,0.0,0.0,0,0,0,0,437,38,89,0,0,0,0,0,7,0.0,witekmi01,30992,7.5
445,31041,Jake Wood,1960,13748,608,2068,1877,469,168.0,6.0,279,35,679,159,157.0,2.0,14,0,0,16,417,12,1,1,0,2,3,0,79,23.0,woodja01,31041,-0.5
446,31166,Steve Yerkes,1910,11481,706,2852,2514,674,254.0,0.0,307,6,880,207,0.0,0.0,16,0,0,0,520,11,163,0,0,0,0,0,54,22.0,yerkest02,31166,6.8999999999999995
447,31187,Bobby Young,1950,13679,684,2718,2446,609,137.0,3.0,244,15,778,208,12.0,1.0,2,0,0,0,661,1,0,0,0,0,0,0,18,19.0,youngbo01,31187,-2.4
448,31206,Pep Young,1930,13552,643,2453,2269,602,323.0,0.0,248,29,872,139,0.0,0.0,9,0,0,0,496,45,52,1,0,5,6,0,17,0.0,youngpe01,31206,6.5
449,31207,Ralph Young,1910,11498,640,2609,2178,500,157.0,0.0,264,3,607,286,0.0,0.0,7,0,0,0,617,1,18,0,0,0,0,0,65,31.0,youngra01,31207,2.2
450,31207,Ralph Young,1920,5763,382,1727,1465,398,97.0,0.0,216,1,471,209,0.0,0.0,8,0,0,0,376,0,0,0,0,0,0,0,27,28.0,youngra01,31207,-0.8
451,31246,Rollie Zeider,1910,17226,941,3688,3210,769,253.0,0.0,393,5,917,334,0.0,0.0,22,0,0,106,335,307,162,6,1,1,8,0,224,28.0,zeidero01,31246,6.1
452,31349,Kelly Johnson,2000,8029,490,1902,1661,439,206.0,9.0,270,45,715,203,196.0,7.0,10,0,0,0,361,0,0,79,0,0,79,1,29,14.0,johnske05,31349,7.5
453,31349,Kelly Johnson,2010,14091,909,3237,2882,701,344.0,13.0,362,110,1200,313,301.0,12.0,18,0,0,63,533,109,2,101,0,9,110,29,58,22.0,johnske05,31349,10.299999999999999
454,31516,Josh Barfield,2000,8030,309,1075,1012,267,112.0,9.0,133,16,380,44,37.0,7.0,5,0,0,0,284,0,0,1,0,0,1,0,35,11.0,barfijo02,31516,2.6
455,31546,Jose Castillo,2000,10030,592,2059,1918,487,218.0,14.0,211,39,727,111,92.0,19.0,9,0,0,0,400,144,14,0,0,1,1,0,13,11.0,castijo02,31546,-2.9000000000000004
456,31678,Jose Lopez,2000,12039,723,2977,2781,755,373.0,27.0,331,70,1147,111,100.0,11.0,26,0,0,29,627,5,57,0,0,0,0,7,20,14.0,lopezjo01,31678,9.5
457,31777,Aaron Miles,2000,14042,717,2423,2234,629,175.0,16.0,284,16,795,131,117.0,14.0,9,3,0,0,503,19,115,5,1,1,7,2,26,14.0,milesaa01,31777,0.6000000000000003
458,31789,Robinson Cano,2000,10035,734,3036,2855,875,394.0,21.0,406,87,1369,129,115.0,14.0,21,0,0,0,728,0,0,0,0,0,0,4,17,21.0,canoro01,31789,15.399999999999999
459,31789,Robinson Cano,2010,20145,1451,6228,5647,1695,878.0,40.0,828,237,2801,478,381.0,97.0,63,0,0,14,1396,2,1,0,0,0,0,47,34,17.0,canoro01,31789,54.199999999999996
460,32118,Robert Andino,2010,10062,324,1117,1002,240,75.0,3.0,117,14,327,88,88.0,0.0,6,0,0,0,221,48,58,6,1,0,7,0,19,9.0,andinro01,32118,2.9000000000000004
461,37297,Tadahito Iguchi,2000,8026,493,2078,1841,494,205.0,14.0,267,44,739,189,188.0,1.0,12,0,0,0,468,0,0,0,0,0,0,1,48,13.0,iguchta01,37297,6.3999999999999995
462,37383,Akinori Iwamura,2000,6024,344,1526,1349,379,104.0,11.0,201,14,530,152,149.0,3.0,6,0,0,0,220,121,0,0,0,0,0,1,29,15.0,iwamuak01,37383,6.6000000000000005
463,37391,Maicer Izturis,2010,10060,401,1488,1350,347,118.0,9.0,149,15,466,108,105.0,3.0,13,0,0,0,169,131,77,0,0,0,0,15,35,16.0,izturma01,37391,2.7
464,37894,Jeff Keppinger,2010,8046,468,1843,1701,485,174.0,17.0,185,25,648,107,105.0,2.0,7,0,0,47,291,91,12,0,0,0,0,35,5,3.0,keppije01,37894,1.2000000000000006
465,39185,Kazuo Matsui,2000,12039,603,2477,2231,605,210.0,16.0,326,32,864,175,166.0,9.0,10,0,0,0,452,0,113,0,0,0,0,0,101,17.0,matsuka01,39185,6.1000000000000005
466,42557,Skip Schumaker,2010,12075,700,2128,1925,506,181.0,12.0,213,13,654,166,157.0,9.0,12,4,0,0,354,0,0,119,60,88,267,4,12,11.0,schumsk01,42557,-2.5
467,43648,Ryan Theriot,2010,6033,386,1507,1380,373,104.0,7.0,163,3,447,94,90.0,4.0,9,0,0,0,245,0,120,2,0,0,2,0,37,20.0,theriry01,43648,0.5
468,44018,Dan Uggla,2000,8030,617,2698,2338,602,360.0,26.0,399,121,1128,285,274.0,11.0,37,0,0,0,611,0,0,0,0,0,0,2,15,13.0,ugglada01,44018,11.4
469,44018,Dan Uggla,2010,12075,729,2811,2421,547,346.0,16.0,360,114,1000,341,330.0,11.0,33,0,0,1,672,0,0,0,0,0,0,2,11,8.0,ugglada01,44018,6.1000000000000005
470,45365,Rickie Weeks,2000,12038,482,2069,1762,435,182.0,10.0,334,60,732,227,219.0,8.0,62,0,0,0,461,0,0,0,0,0,0,1,80,16.0,weeksri01,45365,7.1
471,45365,Rickie Weeks,2010,16108,842,3043,2655,652,292.0,9.0,399,101,1123,306,301.0,5.0,72,0,0,12,583,0,0,55,0,2,57,41,52,16.0,weeksri01,45365,4.6
472,45398,Asdrubal Cabrera,2000,6024,290,1185,1034,297,137.0,11.0,159,15,425,107,104.0,3.0,7,0,0,0,162,1,127,0,0,0,0,0,21,8.0,cabreas01,45398,8.8
473,45430,Aaron Hill,2000,10035,633,2633,2402,684,296.0,19.0,328,64,1043,175,168.0,7.0,22,0,0,0,505,35,79,0,0,0,0,36,21,10.0,hillaa01,45430,17.0
474,45430,Aaron Hill,2010,16108,926,3584,3244,817,399.0,32.0,408,98,1313,268,254.0,14.0,33,0,0,0,705,155,0,6,0,0,6,6,53,25.0,hillaa01,45430,6.8
475,45437,Howie Kendrick,2000,8030,357,1397,1319,398,167.0,8.0,184,22,572,50,42.0,8.0,16,0,0,44,301,1,0,0,0,0,0,8,33,12.0,kendrho01,45437,9.0
476,45437,Howie Kendrick,2010,20145,1239,4924,4540,1324,543.0,27.0,597,103,1951,292,268.0,24.0,45,0,0,99,882,32,0,188,1,3,192,16,93,35.0,kendrho01,45437,23.900000000000006
477,45438,Ian Kinsler,2000,8030,515,2263,1990,556,273.0,24.0,364,83,949,206,202.0,4.0,24,0,0,0,514,0,0,0,0,0,0,0,91,13.0,kinslia01,45438,16.7
478,45438,Ian Kinsler,2010,20145,1373,6036,5433,1443,636.0,35.0,879,174,2319,487,480.0,7.0,68,1,0,0,1314,1,0,0,0,0,0,39,152,61.0,kinslia01,45438,40.5
479,45464,Dustin Pedroia,2000,8030,481,2119,1888,580,212.0,17.0,324,42,859,178,173.0,5.0,20,0,0,0,475,0,6,0,0,0,0,1,47,11.0,pedrodu01,45464,15.6
480,45464,Dustin Pedroia,2010,20145,1031,4658,4143,1225,513.0,42.0,598,98,1790,446,426.0,20.0,18,0,0,0,1017,0,0,0,0,0,0,12,91,35.0,pedrodu01,45464,35.99999999999999
481,45471,Sean Rodriguez,2010,20145,1028,2684,2367,539,284.0,15.0,322,76,909,208,200.0,8.0,59,2,0,213,282,153,183,121,25,67,213,30,39,18.0,rodrise01,45471,8.900000000000002
482,45495,Ben Zobrist,2010,20145,1354,5707,4901,1311,620.0,56.0,743,125,2055,703,674.0,29.0,26,1,0,24,812,6,106,200,22,405,627,25,92,40.0,zobribe01,45495,37.3
483,47537,Chris Getz,2010,10060,342,1152,1027,252,79.0,4.0,125,1,301,81,77.0,4.0,6,0,0,0,313,2,4,0,0,0,0,2,63,15.0,getzch01,47537,1.4000000000000001
484,47843,Jonathan Herrera,2010,12075,462,1279,1139,297,86.0,6.0,131,10,378,92,84.0,8.0,6,0,0,1,198,73,129,2,0,0,2,2,17,12.0,herrejo03,47843,0.6
485,48772,Donovan Solano,2010,12089,451,1396,1283,345,122.0,10.0,126,13,451,75,71.0,4.0,15,0,0,0,273,28,38,10,0,0,10,1,11,4.0,solando01,48772,2.5
486,49024,Neil Walker,2010,20145,1271,5071,4508,1208,606.0,43.0,601,149,1933,455,428.0,27.0,55,0,0,128,1041,61,0,1,0,15,16,9,31,22.0,walkene01,49024,21.9
487,49545,Adam Rosales,2010,18126,546,1511,1362,312,158.0,14.0,163,44,512,108,103.0,5.0,15,2,0,86,161,98,156,12,0,1,13,15,15,10.0,rosalad01,49545,4.2
488,50312,Daniel Murphy,2010,18135,1208,4916,4546,1367,639.0,40.0,616,121,2095,301,252.0,49.0,24,0,0,234,837,87,0,1,0,0,1,10,64,21.0,murphda08,50312,16.0
489,55831,Daniel Descalso,2010,20145,1079,2893,2519,593,294.0,22.0,326,48,913,303,275.0,28.0,21,6,0,63,345,264,179,48,0,1,49,14,26,15.0,descada01,55831,0.6000000000000001
490,55877,Jose Altuve,2010,18135,1243,5458,4985,1568,538.0,39.0,734,128,2307,360,322.0,38.0,49,0,0,0,1204,0,2,0,0,0,0,33,254,74.0,altuvjo01,55877,38.6
491,56444,Cesar Hernandez,2010,14112,832,3282,2915,807,253.0,12.0,407,46,1112,325,310.0,15.0,19,0,0,0,696,24,21,0,22,0,22,1,80,35.0,hernace02,56444,10.2
492,57552,Eric Sogard,2010,18129,694,2185,1952,485,165.0,11.0,241,24,670,187,179.0,8.0,16,0,0,0,479,38,129,3,0,6,9,18,43,14.0,sogarer01,57552,7.499999999999999
493,57645,Darwin Barney,2010,16108,814,2758,2536,625,201.0,16.0,297,31,865,155,144.0,11.0,24,1,0,0,648,83,57,9,0,0,9,0,29,9.0,barneda01,57645,9.600000000000001
494,57843,Ryan Flaherty,2010,16124,547,1474,1324,284,142.0,6.0,152,37,457,112,100.0,12.0,19,1,0,35,195,171,72,13,0,30,43,5,10,2.0,flahery01,57843,0.6000000000000001
495,57850,Wilmer Flores,2010,14112,670,2296,2131,572,290.0,23.0,245,77,921,120,114.0,6.0,19,0,0,155,165,143,162,0,0,0,0,3,3,3.0,florewi01,57850,1.9000000000000001
496,57951,Josh Harrison,2010,18135,878,3159,2924,797,277.0,26.0,373,53,1173,126,121.0,5.0,56,1,0,0,431,266,37,46,0,66,112,2,79,29.0,harrijo05,57951,13.100000000000001
497,58057,Gordon Beckham,2010,20145,966,3352,3025,705,288.0,26.0,362,66,1074,225,219.0,6.0,48,0,0,4,751,119,48,0,0,0,0,10,28,16.0,beckhgo01,58057,3.4999999999999987
498,58220,Johnny Giavotella,2010,14098,360,1344,1246,318,125.0,12.0,148,14,447,65,65.0,0.0,8,0,0,0,346,0,1,0,0,0,0,5,15,7.0,giavojo01,58220,0.7000000000000001
499,58880,Dee Gordon,2010,18135,969,4021,3772,1085,231.0,26.0,520,18,1370,163,157.0,6.0,30,0,0,0,715,0,173,0,53,0,53,3,330,98.0,gordode01,58880,12.1
500,58915,Logan Forsythe,2010,18135,958,3502,3086,758,305.0,24.0,387,70,1143,339,330.0,9.0,47,0,0,75,643,143,36,18,0,3,21,35,42,16.0,forsylo01,58915,12.600000000000001
501,58917,Danny Espinosa,2010,16108,872,3267,2910,644,316.0,17.0,367,98,1101,242,210.0,32.0,78,0,0,7,600,20,220,5,0,0,5,0,64,24.0,espinda01,58917,7.5
502,59339,DJ LeMahieu,2010,18135,1100,4454,4047,1223,451.0,31.0,610,75,1710,324,304.0,20.0,17,0,0,44,967,93,4,0,0,0,0,1,80,41.0,lemahdj01,59339,23.5
503,59664,Brock Holt,2010,16124,639,2295,2037,552,206.0,20.0,283,23,761,201,198.0,3.0,22,0,0,36,243,127,59,106,12,80,198,8,35,14.0,holtbr01,59664,7.5
504,60007,Jason Kipnis,2010,18135,1121,4849,4290,1120,529.0,46.0,594,123,1787,449,433.0,16.0,38,0,0,0,1050,0,0,0,25,0,25,37,135,33.0,kipnija01,60007,22.400000000000002
505,60144,Ryan Goins,2010,14112,541,1680,1536,353,158.0,11.0,150,22,514,107,106.0,1.0,3,1,0,4,276,44,208,5,0,10,15,2,6,6.0,goinsry01,60144,3.5
506,60219,Brian Dozier,2010,16124,1137,4884,4301,1053,561.0,36.0,663,192,1902,487,469.0,18.0,47,1,0,0,1033,0,83,0,0,0,0,2,105,36.0,doziebr01,60219,24.599999999999998
507,65867,Derek Dietrich,2010,14112,721,2438,2130,524,247.0,15.0,309,79,909,172,158.0,14.0,118,0,0,82,250,146,0,172,0,1,173,6,6,4.0,dietrde01,65867,5.6000000000000005
508,66288,Yolmer Sanchez,2010,12099,646,2438,2223,543,214.0,13.0,245,31,794,155,152.0,3.0,23,0,0,0,413,199,13,0,0,1,1,11,30,23.0,sanchca01,66288,8.6
509,66391,Jonathan Schoop,2010,14112,802,3104,2917,751,392.0,17.0,383,133,1309,118,115.0,3.0,45,0,0,0,761,17,22,0,0,0,0,4,8,4.0,schoojo01,66391,13.3
510,66539,Scooter Gennett,2010,14112,793,2911,2704,773,360.0,16.0,365,87,1215,156,141.0,15.0,17,1,0,0,690,10,0,9,0,7,16,7,24,12.0,gennesc01,66539,10.899999999999999
511,66729,Jedd Gyorko,2010,14112,804,2848,2576,630,353.0,22.0,298,112,1084,233,228.0,5.0,17,2,0,35,390,278,60,1,0,0,1,3,14,6.0,gyorkje01,66729,10.399999999999999
512,66982,Brandon Drury,2010,10085,435,1571,1457,365,175.0,9.0,151,47,610,93,90.0,3.0,12,0,0,15,159,121,7,70,0,50,120,6,2,3.0,drurybr01,66982,0.7
513,67175,Whit Merrifield,2010,8070,546,2404,2211,655,241.0,18.0,317,49,984,154,146.0,8.0,17,0,0,12,387,6,0,25,47,83,155,19,107,31.0,merriwh01,67175,15.1
514,67754,Greg Garcia,2010,12099,543,1232,1036,257,88.0,6.0,136,14,356,159,152.0,7.0,23,1,0,1,179,104,81,1,0,0,1,1,6,5.0,garcigr01,67754,4.699999999999999
515,68066,Jurickson Profar,2010,12095,491,1830,1616,378,197.0,8.0,222,52,636,167,164.0,3.0,29,0,0,44,191,89,104,38,0,0,38,34,24,7.0,profaju01,68066,2.8
516,69270,Rougned Odor,2010,12099,820,3286,3020,726,428.0,22.0,414,136,1328,186,174.0,12.0,47,0,0,0,797,0,0,0,0,0,0,11,62,48.0,odorro01,69270,6.4
517,69305,Tommy La Stella,2010,12099,476,1268,1120,305,138.0,4.0,133,26,445,116,111.0,5.0,11,1,0,4,193,119,0,0,0,0,0,6,4,3.0,lasteto01,69305,2.7
518,69564,Joe Panik,2010,12099,682,2701,2422,657,233.0,26.0,305,38,930,219,205.0,14.0,21,0,0,1,644,0,0,0,0,0,0,0,20,7.0,panikjo01,69564,6.7
519,69854,Jace Peterson,2010,12099,508,1632,1427,325,137.0,8.0,153,20,471,174,164.0,10.0,10,1,0,7,283,70,7,81,1,19,101,0,39,19.0,peterja01,69854,-1.0999999999999999
520,70262,Kolten Wong,2010,14112,799,2836,2516,655,265.0,22.0,325,52,977,213,187.0,26.0,67,0,0,0,732,0,0,6,8,4,18,0,83,23.0,wongko01,70262,15.599999999999998
521,100193,Devon Travis,2010,8066,316,1245,1169,320,153.0,4.0,155,35,511,61,60.0,1.0,9,0,0,0,312,0,0,0,0,0,0,3,14,6.0,travide01,100193,6.6
522,101618,Adam Frazier,2010,8070,452,1574,1424,398,149.0,6.0,208,28,598,117,109.0,8.0,21,0,0,0,256,6,1,86,14,44,144,3,19,14.0,fraziad01,101618,7.7
523,104004,Ozzie Albies,2010,6054,375,1630,1496,418,186.0,9.0,241,54,708,111,105.0,6.0,12,0,0,0,372,0,0,0,0,0,0,0,37,8.0,albieoz01,104004,9.899999999999999
524,105432,Yoan Moncada,2010,8070,343,1460,1307,347,163.0,5.0,190,50,598,137,134.0,3.0,8,0,0,0,203,134,0,0,0,0,0,3,25,11.0,moncayo01,105432,8.2
